id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1371,12,118,18511,11.0,8.0,12.0,0.97,0.98,0.67,0.46,34.99,105.75
1372,8,8,408,6.0,5.0,7.0,0.62,0.5,0.38,0.5,0.0,178.75
1373,14,14,690,6.0,6.0,8.0,0.71,0.59,0.21,0.31,0.0,186.5
1374,7,41,10276,7.0,4.0,7.0,0.83,0.95,0.93,0.98,8.39,86.57
16534,2,2,548,2.0,2.0,2.0,0.0,0.0,0.5,0.12,0.0,252.0
28085,2,2,118,2.0,2.0,2.0,0.5,0.34,0.5,0.66,0.0,146.5
28390,5,100,7532,3.0,3.0,4.0,0.02,0.01,0.49,0.49,7.95,135.4
28391,2,4,304,1.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,59.0
28823,4,51,24140,2.0,1.0,3.0,1.0,1.0,0.53,0.32,0.61,106.25
28824,20,3326,602187,8.0,3.0,16.0,1.0,1.0,0.05,0.09,77.23,124.8
28825,9,33,7623,6.0,6.0,9.0,1.0,1.0,0.3,0.05,18.87,177.89
28826,15,1101,742758,10.0,7.0,15.0,1.0,1.0,0.21,0.03,45.16,139.13
28827,17,1143,395507,10.0,6.0,17.0,1.0,1.0,0.35,0.59,119.38,147.65
28828,19,526,164126,10.0,2.0,17.0,1.0,1.0,0.56,0.28,63.36,118.47
28829,8,191,97238,6.0,3.0,8.0,1.0,1.0,0.25,0.09,135.83,161.62
28830,7,58,13770,3.0,3.0,7.0,1.0,1.0,0.24,0.07,121.21,129.86
28831,19,349,128275,13.0,8.0,18.0,1.0,1.0,0.41,0.23,89.56,178.79
28832,10,1970,1928579,6.0,2.0,8.0,1.0,1.0,0.16,0.01,146.64,128.4
28833,7,84,40773,5.0,3.0,7.0,1.0,1.0,0.46,0.34,43.81,155.57
28835,26,8357,11484400,8.0,6.0,17.0,1.0,1.0,0.07,0.0,15.44,116.08
28836,6,410,114472,4.0,4.0,6.0,1.0,1.0,0.51,0.75,55.22,182.33
28837,5,92,55308,4.0,3.0,4.0,1.0,1.0,0.25,0.04,57.37,173.6
28838,7,157,27406,5.0,5.0,6.0,1.0,1.0,0.49,0.28,119.7,167.0
28839,6,58,12596,4.0,3.0,6.0,1.0,1.0,0.79,0.39,10.12,142.0
28840,9,208,123989,6.0,4.0,8.0,1.0,1.0,0.52,0.75,50.35,137.0
28843,4,24,5708,3.0,3.0,3.0,1.0,1.0,0.42,0.22,0.09,122.5
28844,4,67,7934,4.0,4.0,4.0,1.0,1.0,0.54,0.33,43.9,186.5
28845,5,120,15000,3.0,5.0,5.0,1.0,1.0,0.61,0.37,57.22,197.6
28847,6,87,16108,4.0,6.0,6.0,0.99,1.0,0.56,0.27,28.32,185.5
28849,4,26,5957,3.0,4.0,4.0,1.0,1.0,0.38,0.21,11.19,183.5
28850,8,46,11152,4.0,6.0,8.0,1.0,1.0,0.5,0.35,0.12,201.12
28851,3,23,5668,3.0,3.0,3.0,1.0,1.0,0.43,0.22,0.11,207.0
28852,2,5,258,2.0,2.0,2.0,0.8,0.71,0.6,0.56,0.01,185.5
28854,10,89,10195,7.0,7.0,9.0,1.0,1.0,0.56,0.44,21.4,179.3
28855,11,58,12798,4.0,8.0,9.0,0.79,0.92,0.45,0.25,2.43,156.64
28856,3,11,838,3.0,3.0,3.0,1.0,1.0,0.55,0.56,16.8,207.67
28857,6,25,5108,5.0,6.0,6.0,0.68,0.87,0.2,0.16,2.77,140.17
28858,5,13,922,4.0,5.0,5.0,1.0,1.0,0.46,0.51,11.09,182.0
28859,6,44,17271,4.0,4.0,6.0,1.0,1.0,0.45,0.23,2.83,174.33
28861,5,36,12870,3.0,4.0,5.0,1.0,1.0,0.33,0.14,0.18,195.4
28863,7,44,8284,4.0,6.0,7.0,1.0,1.0,0.48,0.3,6.29,193.14
28864,9,32,12718,6.0,6.0,7.0,0.97,1.0,0.25,0.08,0.07,182.44
28866,6,45,3943,5.0,5.0,5.0,0.98,0.88,0.91,0.85,20.56,206.67
28868,7,22,2066,4.0,6.0,7.0,1.0,1.0,0.68,0.78,12.61,166.29
28869,4,7,280,3.0,4.0,4.0,1.0,1.0,0.29,0.29,0.0,216.25
28870,5,9,384,2.0,3.0,3.0,1.0,1.0,0.33,0.38,0.0,222.8
28871,4,17,2728,4.0,4.0,4.0,0.94,0.53,0.88,0.52,0.93,185.5
28872,6,39,10781,4.0,4.0,5.0,1.0,1.0,0.54,0.41,0.19,164.5
28873,4,22,5632,4.0,4.0,4.0,1.0,1.0,0.41,0.22,0.07,182.5
28874,6,54,18580,4.0,4.0,6.0,1.0,1.0,0.57,0.29,0.1,186.83
28876,3,23,8027,3.0,3.0,3.0,1.0,1.0,0.48,0.34,0.07,143.0
28877,8,84,17936,6.0,5.0,8.0,1.0,1.0,0.46,0.24,0.27,122.5
28878,2,10,1284,2.0,2.0,2.0,0.9,0.94,0.9,0.94,0.15,186.5
28879,4,13,1373,3.0,3.0,3.0,1.0,1.0,0.77,0.91,0.09,216.25
28880,2,12,2758,2.0,2.0,2.0,1.0,1.0,0.92,0.99,0.11,185.0
28881,5,23,2914,4.0,3.0,5.0,1.0,1.0,0.7,0.71,9.01,146.0
28882,7,48,16576,5.0,5.0,7.0,0.98,1.0,0.31,0.08,0.17,138.57
28883,6,45,3778,4.0,5.0,6.0,1.0,1.0,0.76,0.63,20.26,109.5
28885,5,33,12793,3.0,4.0,5.0,1.0,1.0,0.03,0.01,10.56,134.6
28886,7,55,12568,4.0,5.0,6.0,1.0,1.0,0.49,0.26,0.13,157.0
28887,7,59,19125,5.0,5.0,7.0,1.0,1.0,0.42,0.2,4.92,157.29
28888,8,48,7920,4.0,7.0,8.0,1.0,1.0,0.67,0.51,1.08,161.38
28889,4,10,1480,3.0,3.0,3.0,1.0,1.0,0.5,0.59,0.01,185.0
28891,9,156,19625,6.0,5.0,8.0,0.99,0.99,0.59,0.45,57.12,163.56
28892,5,75,11077,4.0,4.0,5.0,1.0,1.0,0.69,0.55,32.46,134.2
28893,7,29,6875,4.0,6.0,6.0,1.0,1.0,0.45,0.34,0.05,213.0
28895,5,32,8574,4.0,4.0,5.0,1.0,1.0,0.44,0.33,0.24,169.8
28896,8,28,2690,7.0,7.0,7.0,0.96,0.99,0.61,0.73,0.29,168.62
28897,10,70,19348,5.0,6.0,8.0,0.99,0.99,0.5,0.26,0.21,158.3
28898,7,30,9133,5.0,6.0,6.0,1.0,1.0,0.47,0.37,0.06,192.14
28899,6,80,5921,4.0,4.0,5.0,1.0,1.0,0.98,0.99,47.77,164.0
28900,6,26,9304,5.0,6.0,6.0,1.0,1.0,0.42,0.12,2.07,173.0
28901,8,16,841,5.0,6.0,7.0,1.0,1.0,0.38,0.44,0.01,169.25
28902,6,34,14471,5.0,4.0,5.0,1.0,1.0,0.29,0.08,0.05,120.33
28903,9,29,3303,8.0,9.0,9.0,1.0,1.0,0.48,0.65,0.49,162.56
28904,9,22,4278,4.0,5.0,7.0,1.0,1.0,0.09,0.02,4.93,204.0
28905,3,12,1700,2.0,2.0,2.0,1.0,1.0,0.42,0.47,0.02,206.0
28907,6,22,4475,2.0,5.0,6.0,1.0,1.0,0.27,0.1,1.24,173.17
28908,7,28,5021,5.0,6.0,7.0,1.0,1.0,0.43,0.23,0.03,202.71
28909,6,115,121531,2.0,4.0,5.0,1.0,1.0,0.19,0.03,7.34,206.0
28910,4,22,8724,4.0,4.0,4.0,1.0,1.0,0.5,0.15,11.16,138.0
28912,7,40,7154,4.0,4.0,6.0,1.0,1.0,0.82,0.94,13.42,157.57
28913,3,23,5747,3.0,3.0,3.0,0.96,0.98,0.43,0.22,0.1,139.33
28915,5,33,11594,5.0,4.0,5.0,1.0,1.0,0.52,0.18,0.04,173.4
28916,3,10,1106,3.0,3.0,3.0,1.0,1.0,0.8,0.91,0.03,143.0
