id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
7600,10,16,768,4.0,5.0,4.0,1.0,1.0,0.25,0.28,7.34,213.8
7618,9,21,1444,5.0,6.0,5.0,1.0,1.0,0.24,0.34,0.83,186.11
7667,4,17,915,2.0,4.0,3.0,1.0,1.0,0.41,0.42,31.75,149.5
7681,3,6,252,3.0,3.0,3.0,1.0,1.0,0.17,0.17,0.01,114.67
7690,4,14,1024,4.0,4.0,4.0,1.0,1.0,0.36,0.26,16.05,101.0
7697,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.52,0.0,155.5
7813,4,10,508,3.0,4.0,4.0,1.0,1.0,0.7,0.73,15.83,102.25
7849,2,5,264,2.0,2.0,2.0,1.0,1.0,0.2,0.23,0.0,152.5
7903,4,7,340,3.0,3.0,3.0,1.0,1.0,0.57,0.64,15.8,153.25
7949,3,6,248,2.0,3.0,3.0,1.0,1.0,0.67,0.68,21.09,189.33
7964,2,4,204,2.0,2.0,2.0,1.0,1.0,0.75,0.8,22.97,154.0
7981,1,1,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0
7988,2,3,132,2.0,2.0,2.0,1.0,1.0,0.67,0.67,0.72,155.5
8042,10,25,1438,6.0,10.0,9.0,1.0,1.0,0.16,0.15,8.74,115.9
8047,5,10,519,4.0,5.0,4.0,1.0,1.0,0.3,0.32,13.68,134.4
8097,3,6,268,3.0,3.0,3.0,1.0,1.0,0.17,0.16,0.01,186.33
8139,3,8,598,2.0,3.0,3.0,1.0,1.0,0.75,0.87,0.07,189.33
8188,6,8,739,5.0,6.0,6.0,0.88,0.44,0.38,0.22,10.55,185.33
8397,3,6,252,3.0,3.0,3.0,1.0,1.0,0.67,0.67,21.12,120.0
8409,2,11,964,2.0,2.0,2.0,1.0,1.0,0.45,0.51,0.12,156.0
8462,5,5,208,4.0,5.0,5.0,1.0,1.0,0.2,0.19,0.0,168.0
8507,1,6,347,1.0,1.0,1.0,1.0,1.0,0.5,0.47,63.89,53.0
8556,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.52,0.0,155.0
8578,4,13,702,2.0,4.0,4.0,1.0,1.0,0.62,0.62,33.11,107.25
8747,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0
8800,1,4,440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7,62.0
8983,4,8,388,4.0,4.0,4.0,1.0,1.0,0.62,0.69,15.8,201.75
9045,2,6,532,2.0,2.0,2.0,1.0,1.0,0.83,0.92,1.53,153.5
9052,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.52,0.0,157.5
9082,2,5,260,2.0,2.0,2.0,1.0,1.0,0.8,0.83,31.56,53.5
9160,3,6,252,3.0,3.0,3.0,1.0,1.0,0.67,0.67,21.11,59.0
9353,3,12,672,2.0,3.0,2.0,1.0,1.0,0.58,0.55,24.21,124.67
9376,4,11,730,3.0,4.0,4.0,1.0,1.0,0.45,0.65,8.72,155.25
9404,4,11,526,2.0,4.0,3.0,1.0,1.0,0.36,0.35,0.44,50.25
9407,2,5,260,2.0,2.0,2.0,1.0,1.0,0.8,0.83,31.7,59.5
9487,3,3,128,3.0,3.0,3.0,1.0,1.0,0.33,0.34,0.0,120.33
9545,4,15,1079,2.0,4.0,4.0,1.0,1.0,0.07,0.04,5.32,104.5
9554,1,2,112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.38,62.0
9581,3,9,486,2.0,3.0,3.0,1.0,1.0,0.44,0.44,23.08,121.67
9591,2,4,200,2.0,2.0,2.0,1.0,1.0,0.25,0.3,0.0,247.5
9625,3,7,348,3.0,3.0,3.0,1.0,1.0,0.71,0.77,15.15,185.33
9689,3,9,476,2.0,3.0,2.0,1.0,1.0,0.89,0.91,42.19,56.33
9756,2,4,168,2.0,2.0,2.0,1.0,1.0,0.25,0.26,0.01,60.5
9775,4,13,698,3.0,4.0,3.0,1.0,1.0,0.08,0.09,15.02,154.75
9861,5,6,252,4.0,4.0,4.0,1.0,1.0,0.17,0.17,0.06,211.6
9913,2,3,172,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.56,62.0
9928,5,5,212,5.0,5.0,5.0,0.8,0.79,0.2,0.21,0.0,174.0
9978,1,3,132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.17,62.0
10000,5,10,500,4.0,5.0,4.0,1.0,1.0,0.7,0.76,25.29,173.4
10095,5,11,556,4.0,5.0,5.0,1.0,1.0,0.73,0.78,25.27,93.8
10102,4,4,160,3.0,3.0,3.0,1.0,1.0,0.25,0.25,0.0,193.5
