id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
6179,7,7,314,5.0,5.0,5.0,0.71,0.64,0.14,0.25,0.0,219.14
7554,2,4,214,2.0,2.0,2.0,0.75,0.67,0.25,0.24,0.09,87.0
7565,4,7,292,4.0,4.0,4.0,1.0,1.0,0.14,0.15,0.01,147.5
7753,3,5,212,3.0,3.0,3.0,1.0,1.0,0.2,0.21,0.07,186.67
7794,3,4,196,2.0,3.0,3.0,1.0,1.0,0.5,0.57,0.04,189.33
7832,5,5,208,4.0,5.0,5.0,1.0,1.0,0.2,0.21,0.0,170.0
7849,3,6,296,3.0,3.0,3.0,1.0,1.0,0.67,0.73,21.08,186.33
7853,6,9,368,6.0,6.0,6.0,1.0,1.0,0.11,0.12,0.01,215.67
7990,5,5,246,5.0,5.0,5.0,0.8,0.68,0.2,0.32,0.0,142.0
8050,6,7,903,5.0,6.0,6.0,0.86,0.27,0.29,0.09,0.05,183.33
8052,1,8,655,1.0,1.0,1.0,1.0,1.0,0.5,0.33,63.36,49.0
8111,2,6,256,2.0,2.0,2.0,1.0,1.0,0.67,0.69,3.65,250.5
8119,1,5,503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.79,62.0
8160,4,5,244,4.0,4.0,4.0,1.0,1.0,0.2,0.16,0.27,144.75
8290,2,7,615,2.0,2.0,2.0,1.0,1.0,0.29,0.18,3.15,85.0
8336,2,12,889,2.0,2.0,2.0,0.92,0.96,0.42,0.54,0.25,56.5
8361,7,13,644,6.0,7.0,7.0,1.0,1.0,0.62,0.67,18.05,136.71
8366,3,5,204,3.0,3.0,3.0,1.0,1.0,0.2,0.22,0.04,249.67
8382,4,6,248,4.0,4.0,4.0,1.0,1.0,0.17,0.18,0.06,248.25
8529,3,6,304,3.0,3.0,3.0,1.0,1.0,0.17,0.2,1.02,187.33
8540,9,38,2259,3.0,9.0,3.0,1.0,1.0,0.63,0.57,43.0,99.22
8542,2,2,88,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,53.5
8604,1,10,575,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,52.0
8691,5,7,352,3.0,5.0,4.0,1.0,1.0,0.29,0.3,0.62,135.0
8746,1,2,112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12,62.0
8751,3,13,931,3.0,3.0,3.0,1.0,1.0,0.46,0.56,0.2,49.0
8800,5,14,785,4.0,5.0,4.0,0.93,0.92,0.5,0.48,10.89,132.4
8849,1,10,1015,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.43,49.0
8864,7,10,500,7.0,6.0,7.0,0.8,0.75,0.4,0.43,9.03,140.71
8865,5,9,456,5.0,5.0,5.0,1.0,1.0,0.44,0.47,12.85,172.6
8965,2,5,256,2.0,2.0,2.0,1.0,1.0,0.8,0.84,31.58,157.5
8986,3,3,524,3.0,3.0,3.0,0.67,0.2,0.33,0.11,0.0,118.0
9024,2,3,180,2.0,2.0,2.0,1.0,1.0,0.33,0.33,0.5,54.5
9028,3,8,457,3.0,3.0,3.0,1.0,1.0,0.25,0.25,3.11,119.0
9315,3,4,168,3.0,3.0,3.0,1.0,1.0,0.25,0.24,0.0,71.67
9347,8,11,520,5.0,8.0,6.0,1.0,1.0,0.09,0.12,0.38,178.62
9387,3,4,196,3.0,3.0,3.0,1.0,1.0,0.5,0.57,0.05,121.67
9389,2,7,380,1.0,2.0,1.0,1.0,1.0,1.0,1.0,63.28,62.0
9406,6,18,841,2.0,6.0,3.0,1.0,1.0,0.33,0.33,0.58,86.83
9422,4,7,336,3.0,4.0,4.0,1.0,1.0,0.57,0.64,15.83,203.75
9473,4,10,588,3.0,4.0,4.0,1.0,1.0,0.4,0.37,17.29,153.25
9509,1,4,164,1.0,1.0,1.0,1.0,1.0,0.25,0.27,0.05,254.0
9515,3,3,128,3.0,3.0,3.0,1.0,1.0,0.33,0.34,0.0,118.67
9520,1,1,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0
9559,5,5,298,2.0,4.0,4.0,0.8,0.56,0.2,0.13,0.0,82.0
9598,3,12,727,2.0,2.0,2.0,1.0,1.0,0.42,0.37,21.11,180.33
9690,5,20,1266,5.0,5.0,5.0,1.0,1.0,0.3,0.25,16.79,130.0
9711,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.52,0.0,155.0
9780,5,5,228,5.0,5.0,5.0,1.0,1.0,0.2,0.26,0.0,169.4
9878,4,16,1114,3.0,4.0,3.0,1.0,1.0,0.31,0.45,1.75,106.0
9897,10,14,648,8.0,10.0,10.0,1.0,1.0,0.07,0.09,0.3,211.2
9962,2,5,256,2.0,2.0,2.0,1.0,1.0,0.8,0.84,31.59,154.0
9997,2,3,124,2.0,2.0,2.0,1.0,1.0,0.33,0.32,0.0,145.5
9998,3,6,244,3.0,3.0,3.0,1.0,1.0,0.17,0.18,0.01,251.67
10026,1,4,164,1.0,1.0,1.0,1.0,1.0,0.25,0.27,0.03,254.0
10055,5,8,420,5.0,5.0,5.0,1.0,1.0,0.5,0.51,12.68,134.0
10120,2,5,268,2.0,2.0,2.0,1.0,1.0,0.2,0.22,0.02,51.0
10160,4,6,256,4.0,4.0,4.0,1.0,1.0,0.33,0.34,0.27,164.25
10213,9,26,1336,4.0,9.0,7.0,1.0,1.0,0.46,0.49,21.06,163.67
10252,4,8,450,4.0,4.0,4.0,0.88,0.77,0.62,0.6,11.34,151.25
10267,2,5,263,2.0,2.0,2.0,1.0,1.0,0.2,0.17,4.07,93.0
