id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
30,5,25592,33198532,3.0,2.0,5.0,1.0,1.0,0.14,0.01,6.16,118.0
31,15,171,53583,5.0,3.0,14.0,1.0,1.0,0.6,0.36,4.16,124.07
32,8,209,112066,3.0,2.0,7.0,1.0,1.0,0.35,0.09,5.09,130.12
33,12,432,219380,6.0,2.0,12.0,1.0,1.0,0.39,0.16,106.41,110.0
34,3,30,12471,3.0,3.0,3.0,1.0,1.0,0.37,0.12,0.03,141.67
35,7,77,36209,2.0,1.0,5.0,0.73,0.64,0.53,0.43,0.14,112.71
36,5,80,36334,2.0,1.0,4.0,1.0,1.0,0.56,0.25,8.29,120.2
37,3,12,830,2.0,2.0,3.0,1.0,1.0,0.83,0.9,90.02,92.33
38,3,12,6746,3.0,3.0,3.0,1.0,1.0,0.25,0.06,0.09,94.0
41,6,23,13858,5.0,4.0,6.0,0.96,1.0,0.04,0.0,0.15,131.0
43,4,24,9725,4.0,4.0,4.0,1.0,1.0,0.92,0.99,15.26,133.75
45,5,51,14005,4.0,4.0,4.0,0.43,0.7,0.78,0.54,0.1,160.8
46,7,31,16070,3.0,3.0,7.0,1.0,1.0,0.48,0.17,0.06,145.71
47,2,21,5305,1.0,1.0,1.0,1.0,1.0,0.52,0.34,0.35,114.5
48,8,56,25194,7.0,6.0,8.0,1.0,1.0,0.39,0.19,0.09,102.0
50,8,166,94508,6.0,5.0,7.0,1.0,1.0,0.37,0.1,44.99,137.12
51,2,3,426,2.0,2.0,2.0,1.0,1.0,0.67,0.91,0.02,187.0
52,4,10,1186,2.0,2.0,4.0,1.0,1.0,0.8,0.93,0.04,100.75
53,16,531,341361,9.0,4.0,13.0,1.0,1.0,0.32,0.06,30.45,112.94
54,10,447,362553,7.0,4.0,10.0,0.97,0.95,0.29,0.09,61.36,114.0
55,10,503,299371,6.0,2.0,10.0,1.0,1.0,0.34,0.08,53.58,101.9
56,4,81,22989,4.0,2.0,4.0,1.0,1.0,0.64,0.3,85.39,154.0
59,2,3,455,2.0,2.0,2.0,0.67,0.85,0.67,0.85,0.02,90.0
63,7,316,234451,6.0,3.0,7.0,1.0,1.0,0.22,0.04,6.59,149.29
