id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
107,29,29,1010,4.0,4.0,4.0,0.55,0.63,0.03,0.03,0.0,241.34
192,28,28,1012,4.0,4.0,4.0,0.64,0.72,0.04,0.04,0.0,240.86
260,25,26,904,4.0,4.0,4.0,0.46,0.53,0.04,0.05,0.0,240.84
333,2,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,60.0
337,2,3,116,2.0,2.0,2.0,0.33,0.38,0.33,0.31,0.0,49.0
355,3,4,152,3.0,3.0,3.0,0.5,0.53,0.25,0.24,0.0,185.67
372,3,4,152,3.0,3.0,3.0,0.5,0.53,0.25,0.24,0.0,120.67
429,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,54.0
434,5,5,198,5.0,5.0,5.0,0.8,0.83,0.2,0.17,0.0,173.6
438,3,4,148,3.0,3.0,3.0,0.5,0.54,0.25,0.23,0.0,186.0
496,1,2,68,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,57.0
531,2,3,132,2.0,2.0,2.0,0.33,0.33,0.33,0.33,0.0,155.0
576,5,5,208,5.0,5.0,5.0,0.8,0.83,0.2,0.17,0.0,144.0
577,5,7,296,5.0,5.0,5.0,0.71,0.76,0.14,0.12,0.6,145.2
605,5,6,244,4.0,4.0,4.0,0.67,0.72,0.17,0.14,0.0,172.0
717,7,8,320,6.0,6.0,6.0,0.75,0.79,0.12,0.11,0.0,220.43
738,3,3,124,3.0,3.0,3.0,0.67,0.71,0.33,0.29,0.0,117.67
798,7,20,1552,7.0,5.0,7.0,0.15,0.08,0.4,0.43,1.29,109.14
799,10,30,2360,8.0,3.0,8.0,0.13,0.07,0.63,0.68,1.8,116.1
815,2,3,112,2.0,2.0,2.0,0.33,0.36,0.33,0.32,0.0,148.5
947,2,2,68,2.0,2.0,2.0,0.5,0.59,0.5,0.41,0.0,156.0
970,2,2,70,2.0,2.0,2.0,0.5,0.57,0.5,0.43,0.0,151.5
988,22,82,6632,20.0,6.0,21.0,0.07,0.04,0.44,0.46,2.2,88.73
989,9,38,3108,7.0,3.0,9.0,0.05,0.03,0.42,0.43,2.6,76.0
1052,3,4,146,3.0,2.0,3.0,0.25,0.27,0.5,0.48,0.0,124.0
1071,1,1,34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
1093,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,46.0
1189,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
1239,5,5,210,4.0,4.0,4.0,0.8,0.84,0.2,0.16,0.0,147.8
1371,2,3,108,2.0,2.0,2.0,0.33,0.37,0.33,0.31,0.0,155.0
1421,9,10,484,6.0,7.0,7.0,0.9,0.84,0.1,0.16,0.11,164.0
1440,5,6,224,4.0,4.0,4.0,0.5,0.54,0.17,0.15,0.0,171.2
1537,3,4,152,2.0,2.0,2.0,0.5,0.53,0.25,0.24,0.0,187.0
1559,3,3,116,3.0,3.0,3.0,0.67,0.69,0.33,0.31,0.0,188.0
1570,10,34,2768,9.0,2.0,9.0,0.06,0.03,0.59,0.61,2.41,95.9
1571,15,34,2420,8.0,6.0,10.0,0.29,0.17,0.47,0.56,1.0,173.8
1698,5,5,194,3.0,3.0,3.0,0.8,0.82,0.2,0.18,0.0,213.0
1779,6,6,630,4.0,4.0,4.0,0.67,0.25,0.17,0.06,0.0,186.5
1786,2,3,112,2.0,2.0,2.0,0.33,0.36,0.33,0.32,0.0,148.0
1831,2,2,80,2.0,2.0,2.0,0.5,0.55,0.5,0.45,0.0,154.0
1905,5,5,200,4.0,4.0,4.0,0.6,0.64,0.2,0.18,0.0,131.2
1913,3,3,129,3.0,3.0,3.0,0.33,0.31,0.33,0.28,0.0,187.33
1997,4,4,145,3.0,3.0,3.0,0.25,0.3,0.25,0.23,0.0,56.25
2001,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
2034,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,154.0
2109,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,153.0
2110,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,57.0
2118,4,4,141,4.0,4.0,4.0,0.5,0.57,0.25,0.21,0.0,101.25
2193,3,7,280,3.0,3.0,3.0,0.86,0.87,0.14,0.13,26.66,122.0
2300,5,6,239,5.0,5.0,5.0,0.5,0.54,0.17,0.14,0.0,131.6
2365,5,18,1424,5.0,3.0,5.0,0.11,0.06,0.44,0.47,1.81,133.6
2366,2,8,672,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.01,59.0
2367,3,17,1388,3.0,2.0,3.0,0.06,0.03,0.47,0.48,2.01,53.33
2389,3,3,114,2.0,3.0,3.0,0.67,0.7,0.33,0.3,0.0,188.33
2429,5,5,208,5.0,5.0,5.0,0.8,0.79,0.2,0.21,0.0,170.0
2486,1,1,32,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
2490,4,4,164,2.0,4.0,4.0,0.75,0.73,0.25,0.27,0.0,204.5
2575,1,1,34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
2603,4,4,233,4.0,4.0,4.0,0.5,0.34,0.25,0.15,0.0,152.75
2655,2,12,414,2.0,2.0,2.0,0.08,0.1,0.25,0.25,2.5,156.0
2658,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
2663,2,2,74,2.0,2.0,2.0,0.5,0.54,0.5,0.46,0.0,156.5
2674,3,4,152,3.0,3.0,3.0,0.5,0.55,0.25,0.22,0.0,110.67
2791,2,3,108,2.0,2.0,2.0,0.33,0.37,0.33,0.31,0.0,150.5
2792,2,2,84,2.0,2.0,2.0,0.5,0.48,0.5,0.52,0.0,156.5
2822,2,2,80,2.0,2.0,2.0,0.5,0.55,0.5,0.45,0.0,51.0
2855,5,12,478,5.0,4.0,5.0,0.08,0.08,0.17,0.14,1.9,108.2
2860,4,5,196,4.0,4.0,4.0,0.6,0.63,0.2,0.18,0.0,150.75
2877,2,3,112,2.0,2.0,2.0,0.33,0.36,0.33,0.32,0.0,147.5
2896,3,4,152,3.0,3.0,3.0,0.5,0.53,0.25,0.24,0.0,185.33
2903,2,3,140,2.0,2.0,2.0,0.0,0.0,0.33,0.26,0.0,147.5
2929,3,3,116,3.0,3.0,3.0,0.67,0.69,0.33,0.31,0.0,186.67
2998,1,1,34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
3031,2,2,104,1.0,2.0,2.0,0.0,0.0,0.5,0.35,0.0,151.0
3101,6,6,297,6.0,6.0,6.0,0.5,0.4,0.17,0.11,0.0,184.33
3131,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.5
3184,5,7,292,5.0,5.0,5.0,0.86,0.85,0.14,0.15,0.05,92.0
3196,5,16,586,5.0,5.0,5.0,0.31,0.36,0.19,0.17,2.28,128.6
3275,2,2,96,2.0,2.0,2.0,0.5,0.54,0.5,0.46,0.0,56.0
3329,4,4,162,4.0,4.0,4.0,0.75,0.79,0.25,0.21,0.0,166.75
3346,3,3,124,3.0,3.0,3.0,0.67,0.71,0.33,0.29,0.0,49.67
3401,4,5,188,4.0,4.0,4.0,0.6,0.64,0.2,0.18,0.0,156.25
3406,3,13,458,3.0,3.0,3.0,0.15,0.18,0.23,0.22,3.04,115.33
3419,3,3,126,3.0,3.0,3.0,0.67,0.73,0.33,0.27,0.0,120.67
3464,3,3,118,3.0,3.0,3.0,0.67,0.71,0.33,0.29,0.0,187.33
3527,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,46.0
3597,2,2,80,2.0,2.0,2.0,0.5,0.55,0.5,0.45,0.0,153.5
3599,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
3614,2,3,112,2.0,2.0,2.0,0.33,0.36,0.33,0.32,0.0,155.0
3683,4,4,160,4.0,4.0,4.0,0.75,0.78,0.25,0.22,0.0,149.75
3770,3,3,151,3.0,3.0,3.0,0.33,0.29,0.33,0.24,0.0,116.67
3867,3,4,163,3.0,3.0,3.0,0.25,0.25,0.25,0.22,0.0,121.0
3902,3,3,124,2.0,3.0,3.0,0.67,0.71,0.33,0.29,0.0,48.33
3927,4,5,200,4.0,4.0,4.0,0.6,0.64,0.2,0.18,0.0,147.75
4024,3,3,120,3.0,3.0,3.0,0.67,0.7,0.33,0.3,0.0,119.0
4071,6,6,252,5.0,5.0,5.0,0.67,0.71,0.17,0.14,0.0,129.5
4095,4,6,299,4.0,4.0,4.0,0.5,0.54,0.17,0.12,0.25,154.25
4172,3,4,136,3.0,3.0,3.0,0.5,0.59,0.25,0.21,0.0,183.33
4174,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
4258,2,3,116,2.0,2.0,2.0,0.33,0.38,0.33,0.31,0.0,50.0
4283,4,4,160,4.0,4.0,4.0,0.75,0.78,0.25,0.22,0.0,201.25
4351,4,5,192,4.0,4.0,4.0,0.6,0.65,0.2,0.18,0.0,147.75
4404,2,2,78,2.0,2.0,2.0,0.5,0.56,0.5,0.44,0.0,156.0
4415,2,3,108,2.0,2.0,2.0,0.33,0.37,0.33,0.31,0.0,155.0
4588,2,3,108,2.0,2.0,2.0,0.33,0.37,0.33,0.31,0.0,55.5
4610,6,7,276,6.0,6.0,6.0,0.71,0.75,0.14,0.12,0.0,214.5
4706,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
4750,5,5,220,5.0,5.0,5.0,0.8,0.84,0.2,0.16,0.0,133.4
4768,3,3,124,3.0,3.0,3.0,0.67,0.68,0.33,0.32,0.0,116.67
4779,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
4805,4,5,200,4.0,4.0,4.0,0.6,0.64,0.2,0.18,0.0,168.5
4830,2,2,74,2.0,2.0,2.0,0.5,0.54,0.5,0.46,0.0,156.0
4933,5,5,220,4.0,4.0,4.0,0.6,0.56,0.2,0.22,0.0,169.8
5025,3,4,156,3.0,3.0,3.0,0.5,0.54,0.25,0.23,0.0,115.33
5057,3,4,156,3.0,2.0,3.0,0.25,0.26,0.25,0.23,0.0,55.33
5083,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
5092,3,4,160,3.0,3.0,3.0,0.5,0.55,0.25,0.22,0.0,115.67
5209,3,3,116,2.0,3.0,3.0,0.67,0.69,0.33,0.31,0.0,188.33
5238,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.01,55.0
5278,2,3,108,2.0,2.0,2.0,0.33,0.37,0.33,0.31,0.0,154.5
5285,2,2,74,2.0,2.0,2.0,0.5,0.54,0.5,0.46,0.0,153.5
5335,1,1,34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
5344,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,152.0
5359,10,17,932,5.0,10.0,5.0,0.94,0.95,0.06,0.05,0.63,187.4
5389,2,2,84,2.0,2.0,2.0,0.5,0.48,0.5,0.52,0.0,152.0
5395,2,2,108,2.0,2.0,2.0,0.5,0.56,0.5,0.44,0.0,57.0
5491,2,2,80,2.0,2.0,2.0,0.5,0.55,0.5,0.45,0.0,57.5
5508,2,3,108,2.0,2.0,2.0,0.33,0.37,0.33,0.31,0.0,150.0
5566,1,1,34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
5655,4,4,176,4.0,4.0,4.0,0.75,0.8,0.25,0.2,0.0,200.75
5686,2,3,116,2.0,2.0,2.0,0.33,0.38,0.33,0.31,0.0,47.0
5704,2,6,384,2.0,2.0,2.0,0.83,0.78,0.17,0.22,7.67,90.0
5781,5,5,198,5.0,5.0,5.0,0.8,0.83,0.2,0.17,0.0,171.8
5810,2,3,112,2.0,2.0,2.0,0.33,0.36,0.33,0.32,0.0,150.0
5842,2,3,112,2.0,1.0,2.0,0.0,0.0,0.33,0.3,0.0,60.0
5920,2,4,192,2.0,2.0,2.0,0.5,0.62,0.25,0.19,0.5,48.5
5984,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,57.0
6022,3,5,260,3.0,3.0,3.0,0.8,0.86,0.2,0.14,0.98,52.0
6039,4,5,240,4.0,4.0,4.0,0.8,0.85,0.2,0.15,0.25,102.0
6213,2,3,123,2.0,2.0,2.0,0.0,0.0,0.33,0.29,0.0,55.0
6280,4,7,332,4.0,4.0,4.0,0.71,0.8,0.29,0.2,6.9,101.0
6339,5,6,230,5.0,5.0,5.0,0.33,0.38,0.17,0.16,0.0,167.6
6341,3,4,152,3.0,3.0,3.0,0.5,0.53,0.25,0.24,0.0,188.0
6355,2,2,88,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.0,156.0
6487,3,3,124,2.0,3.0,3.0,0.67,0.71,0.33,0.29,0.0,49.67
6658,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
6723,4,4,158,4.0,4.0,4.0,0.75,0.78,0.25,0.22,0.0,202.75
6836,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,155.0
6856,2,2,80,2.0,2.0,2.0,0.5,0.55,0.5,0.45,0.0,152.0
6863,2,3,108,2.0,2.0,2.0,0.33,0.37,0.67,0.63,6.81,156.0
6902,4,6,272,4.0,4.0,4.0,0.83,0.87,0.17,0.13,2.25,118.5
6923,6,7,276,5.0,5.0,5.0,0.71,0.75,0.29,0.25,2.42,218.17
6989,8,8,324,3.0,4.0,4.0,0.88,0.86,0.12,0.14,0.0,228.25
7007,6,7,272,4.0,4.0,4.0,0.71,0.74,0.14,0.13,0.0,219.5
7014,5,14,1000,3.0,3.0,3.0,0.29,0.16,0.36,0.42,0.8,212.0
7024,6,10,620,3.0,3.0,3.0,0.5,0.32,0.5,0.68,0.67,220.17
7074,12,21,1288,4.0,5.0,5.0,0.52,0.35,0.24,0.33,0.33,218.75
7080,10,10,416,3.0,4.0,4.0,0.9,0.89,0.1,0.11,0.0,213.7
7085,5,5,196,2.0,2.0,2.0,0.8,0.82,0.2,0.18,0.0,214.2
7099,4,13,960,3.0,4.0,4.0,0.23,0.12,0.38,0.44,1.0,202.25
7145,3,3,118,3.0,3.0,3.0,0.67,0.71,0.33,0.29,0.0,119.33
7205,8,31,2472,5.0,2.0,6.0,0.1,0.05,0.52,0.54,1.88,129.0
7235,5,5,200,3.0,3.0,3.0,0.8,0.82,0.2,0.18,0.0,212.0
7256,4,5,188,3.0,3.0,3.0,0.6,0.64,0.4,0.36,2.43,202.75
7304,4,5,192,4.0,4.0,4.0,0.6,0.62,0.2,0.19,0.0,197.75
7327,1,2,72,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,61.0
7339,4,17,1344,3.0,3.0,4.0,0.12,0.06,0.59,0.62,2.0,102.25
7345,3,4,156,3.0,3.0,3.0,0.5,0.54,0.25,0.23,0.0,182.0
7369,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
7381,2,2,84,2.0,2.0,2.0,0.5,0.48,0.5,0.52,0.0,152.5
7419,5,5,194,5.0,5.0,5.0,0.8,0.82,0.2,0.18,0.0,212.8
7460,2,2,74,2.0,2.0,2.0,0.5,0.54,0.5,0.46,0.0,153.0
7464,5,5,208,4.0,5.0,5.0,0.8,0.83,0.2,0.17,0.0,172.6
7545,5,6,302,4.0,5.0,5.0,0.5,0.42,0.17,0.11,0.0,93.2
7672,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
7761,6,6,286,5.0,5.0,5.0,0.83,0.73,0.17,0.27,0.0,215.0
7861,6,7,272,3.0,3.0,3.0,0.71,0.74,0.14,0.13,0.0,218.5
7876,5,5,200,5.0,5.0,5.0,0.8,0.82,0.2,0.18,0.0,170.0
7879,2,2,74,2.0,2.0,2.0,0.5,0.54,0.5,0.46,0.0,156.0
7884,7,8,312,6.0,6.0,6.0,0.75,0.77,0.12,0.12,0.0,221.43
7901,4,4,166,4.0,4.0,4.0,0.75,0.8,0.25,0.2,0.0,169.5
7907,6,7,268,2.0,2.0,2.0,0.71,0.75,0.14,0.13,0.0,218.5
7913,7,8,320,5.0,6.0,6.0,0.75,0.78,0.12,0.11,0.0,194.57
7919,6,6,236,4.0,4.0,4.0,0.83,0.85,0.17,0.15,0.0,218.5
7999,1,1,34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
8018,2,2,159,2.0,2.0,2.0,0.0,0.0,0.5,0.21,0.0,59.5
8043,2,3,132,2.0,2.0,2.0,0.33,0.45,0.33,0.27,0.0,150.5
8050,4,5,184,4.0,3.0,4.0,0.2,0.22,0.2,0.2,0.0,104.25
8144,7,8,312,3.0,3.0,3.0,0.75,0.77,0.12,0.12,0.0,224.29
8165,5,6,232,2.0,2.0,2.0,0.67,0.69,0.17,0.16,0.0,213.4
8191,8,9,366,4.0,5.0,5.0,0.67,0.66,0.11,0.1,0.0,202.0
8215,15,15,612,8.0,9.0,9.0,0.93,0.94,0.07,0.06,0.0,211.6
8217,5,7,308,4.0,5.0,5.0,0.71,0.78,0.14,0.11,0.2,170.2
8339,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
8364,4,4,164,4.0,4.0,4.0,0.75,0.78,0.25,0.22,0.0,149.75
8371,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,156.0
8379,4,4,180,4.0,4.0,4.0,0.5,0.47,0.25,0.19,0.0,151.25
8436,4,4,150,3.0,2.0,3.0,0.5,0.53,0.5,0.47,0.0,155.5
8454,28,28,1015,4.0,4.0,4.0,0.57,0.63,0.04,0.04,0.0,234.54
8516,33,35,1268,6.0,6.0,6.0,0.54,0.63,0.03,0.03,0.03,236.76
8595,38,38,1338,6.0,7.0,7.0,0.55,0.64,0.03,0.03,0.0,234.03
8619,37,38,1372,4.0,4.0,4.0,0.63,0.7,0.03,0.03,0.0,237.22
8710,1,1,36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,59.0
8733,7,8,312,4.0,4.0,4.0,0.75,0.77,0.12,0.12,0.0,223.14
8746,8,9,396,4.0,4.0,4.0,0.89,0.91,0.11,0.09,0.12,203.12
8766,9,9,354,5.0,6.0,5.0,0.89,0.9,0.11,0.1,0.0,209.56
8836,4,5,196,4.0,4.0,4.0,0.6,0.63,0.2,0.18,0.0,148.75
