id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
11,15,32322,1811944,8.0,5.0,14.0,1.0,1.0,0.99,0.93,22.29,134.2
12,29,28573,33474368,11.0,7.0,21.0,1.0,1.0,0.77,0.98,8.06,77.0
13,21,29048,33926216,11.0,7.0,19.0,1.0,1.0,0.76,0.96,14.03,95.52
14,4,67,31624,4.0,2.0,4.0,1.0,1.0,0.28,0.07,0.29,109.75
16,4,175,188744,4.0,3.0,4.0,0.99,1.0,0.16,0.01,2.07,56.0
18,6,10,436,5.0,4.0,6.0,1.0,1.0,0.4,0.42,0.02,160.83
19,4,1296,1764112,3.0,2.0,4.0,1.0,1.0,0.06,0.0,24.11,150.75
20,7,58,13176,6.0,4.0,7.0,1.0,1.0,0.34,0.2,8.87,139.71
21,4,30,2363,3.0,3.0,3.0,1.0,1.0,0.93,0.96,32.02,153.25
23,2,20,3582,2.0,2.0,2.0,1.0,1.0,0.95,0.99,2.0,156.5
24,5,16,966,5.0,4.0,5.0,0.88,0.91,0.81,0.86,1.73,97.6
25,18,687,333030,8.0,4.0,13.0,0.99,1.0,0.44,0.15,8.81,70.0
26,4,29,3523,3.0,3.0,4.0,0.97,0.98,0.31,0.28,0.04,129.0
27,9,528,510500,6.0,2.0,8.0,0.95,0.98,0.2,0.02,17.12,84.0
28,2,27,8210,1.0,2.0,2.0,1.0,1.0,0.52,0.33,0.4,76.0
29,3,94,16066,2.0,2.0,3.0,0.99,1.0,0.99,1.0,13.94,58.67
35,4,45,15729,2.0,1.0,4.0,1.0,1.0,0.02,0.0,21.35,163.25
36,7,490,255993,2.0,2.0,5.0,0.45,0.22,0.35,0.13,36.82,96.43
37,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.48,0.0,52.5
38,3,58,6911,2.0,3.0,3.0,0.03,0.01,0.97,0.99,0.04,118.33
39,4,42,10300,2.0,3.0,4.0,1.0,1.0,0.5,0.46,16.35,72.25
41,18,267,68480,9.0,6.0,16.0,1.0,1.0,0.63,0.45,22.2,96.5
42,23,5049,5635137,11.0,7.0,18.0,0.8,0.79,0.21,0.01,1.39,93.74
43,5,24,8562,4.0,3.0,4.0,1.0,1.0,0.46,0.08,34.88,174.0
44,1,1,52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,60.0
45,4,58,19517,3.0,3.0,4.0,0.98,1.0,0.5,0.23,2.59,155.0
46,6,10,588,3.0,3.0,5.0,1.0,1.0,0.8,0.8,0.01,92.17
47,13,320,120575,4.0,2.0,9.0,1.0,1.0,0.47,0.15,5.94,67.23
48,4,246,123071,3.0,3.0,4.0,0.14,0.02,0.91,0.99,74.59,79.5
50,5,79,10635,3.0,2.0,4.0,1.0,1.0,0.57,0.49,75.25,141.4
51,5,200,177188,2.0,1.0,4.0,1.0,1.0,0.22,0.04,12.8,103.6
52,4,67,6724,2.0,3.0,4.0,1.0,1.0,0.45,0.55,68.21,55.75
53,9,120,22530,5.0,4.0,8.0,1.0,1.0,0.62,0.51,10.7,89.89
57,9,114,31161,5.0,6.0,7.0,1.0,1.0,0.21,0.53,4.69,114.11
58,4,51,3644,3.0,4.0,4.0,1.0,1.0,0.49,0.48,68.13,112.5
59,12,5030,7249677,7.0,3.0,11.0,1.0,1.0,0.02,0.0,15.95,122.92
60,6,14,1012,5.0,4.0,6.0,0.93,0.83,0.14,0.08,2.67,120.33
64,6,72,30384,5.0,3.0,5.0,1.0,1.0,0.39,0.25,1.02,94.5
65,6,42,25651,3.0,3.0,6.0,0.12,0.01,0.6,0.85,0.03,128.83
67,1,4,287,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,92.0
68,3,98,87522,2.0,2.0,2.0,0.02,0.0,0.37,0.43,6.19,122.0
69,4,23,1400,3.0,3.0,3.0,1.0,1.0,0.39,0.4,0.2,250.0
70,10,185,61458,4.0,3.0,7.0,0.93,0.87,0.45,0.23,2.57,91.3
71,4,975,1366982,3.0,3.0,4.0,1.0,1.0,0.96,0.99,22.88,98.75
79,3,3,176,3.0,3.0,3.0,0.67,0.45,0.33,0.55,0.0,184.0
80,6,47,13648,5.0,4.0,5.0,0.98,0.99,0.51,0.3,0.15,152.0
81,124,12958,14883565,2.0,2.0,4.0,1.0,1.0,0.19,0.01,0.08,127.79
82,5,49,15594,5.0,2.0,5.0,1.0,1.0,0.27,0.11,14.13,102.4
83,2,7,426,2.0,2.0,2.0,1.0,1.0,0.43,0.44,0.02,156.0
84,7,1050,108964,6.0,4.0,6.0,1.0,1.0,0.97,0.89,42.31,117.71
86,7,35,10070,6.0,2.0,6.0,1.0,1.0,0.43,0.28,6.1,137.86
87,9,217,83753,3.0,1.0,8.0,1.0,1.0,0.52,0.44,18.11,112.22
168,1,3,156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,60.0
169,7,73,23319,6.0,5.0,7.0,1.0,1.0,0.52,0.29,43.35,176.43
170,1,5,308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,60.0
171,7,303,157905,4.0,2.0,7.0,1.0,1.0,0.44,0.08,96.01,131.71
172,7,1324,872425,6.0,2.0,7.0,1.0,1.0,0.43,0.05,117.66,59.86
173,3,851,289049,3.0,2.0,3.0,1.0,1.0,0.01,0.0,127.03,75.67
174,7,281,53139,6.0,5.0,7.0,1.0,1.0,0.08,0.05,42.61,151.43
175,2,111,13777,2.0,2.0,2.0,1.0,1.0,0.46,0.56,136.37,156.5
176,6,234,216228,4.0,4.0,5.0,1.0,1.0,0.94,1.0,124.12,120.83
184,26,1338,282692,11.0,4.0,14.0,1.0,1.0,0.82,0.43,4.33,117.81
185,3,1159,1706090,2.0,2.0,3.0,1.0,1.0,0.01,0.0,2.2,146.67
186,4,68,36065,3.0,2.0,4.0,1.0,1.0,0.56,0.62,2.83,151.0
187,4,55,30721,2.0,2.0,3.0,1.0,1.0,0.24,0.04,0.24,119.25
212,7,154,22666,5.0,4.0,6.0,1.0,1.0,0.3,0.25,22.17,137.71
213,2,35,11239,2.0,1.0,2.0,1.0,1.0,0.29,0.15,1.19,61.5
214,12,158,87614,6.0,5.0,12.0,0.63,0.25,0.5,0.78,16.06,83.08
215,6,203,150166,6.0,2.0,6.0,0.94,0.95,0.71,0.66,7.84,98.17
