id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
103,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,61.0
2128,5,5,204,5.0,5.0,5.0,1.0,1.0,0.2,0.2,0.0,213.2
3675,2,2,100,2.0,2.0,2.0,1.0,1.0,0.5,0.4,0.0,54.0
5126,7,13,560,2.0,6.0,6.0,1.0,1.0,0.46,0.46,3.01,219.0
5171,1,5,369,1.0,1.0,1.0,1.0,1.0,0.4,0.27,0.07,59.0
5175,4,6,276,4.0,4.0,4.0,0.83,0.87,0.33,0.36,0.0,171.0
5193,1,5,2063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,122.0
5247,3,6,1538,3.0,3.0,3.0,0.83,0.97,0.67,0.94,0.96,207.67
5260,3,5,204,3.0,3.0,3.0,0.8,0.82,0.2,0.22,0.06,184.33
5285,4,9,2235,3.0,3.0,3.0,1.0,1.0,0.67,0.95,0.04,120.25
5309,1,4,168,1.0,1.0,1.0,1.0,1.0,0.5,0.52,1.26,242.0
5326,5,7,287,5.0,5.0,5.0,0.86,0.85,0.14,0.15,0.06,248.8
5379,4,17,3928,3.0,4.0,4.0,0.94,0.86,0.35,0.56,0.09,151.0
5393,2,11,2703,2.0,2.0,2.0,0.91,0.84,0.36,0.56,0.78,52.0
5405,3,4,204,3.0,3.0,3.0,1.0,1.0,0.25,0.2,0.33,74.0
5439,5,5,216,5.0,5.0,5.0,1.0,1.0,0.2,0.2,0.0,156.6
5468,4,9,448,4.0,4.0,4.0,1.0,1.0,0.11,0.1,1.77,199.25
5486,6,14,2399,5.0,6.0,6.0,1.0,1.0,0.36,0.64,0.08,161.67
5508,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.52,0.0,187.5
5614,3,4,188,3.0,3.0,3.0,1.0,1.0,0.5,0.53,0.01,74.33
5621,4,7,2131,4.0,4.0,4.0,1.0,1.0,0.57,0.94,0.83,217.5
5635,5,8,423,5.0,5.0,5.0,0.88,0.81,0.12,0.1,0.23,128.4
5655,5,15,3222,4.0,4.0,4.0,0.93,0.97,0.27,0.62,0.16,144.4
5656,5,9,2249,5.0,5.0,5.0,1.0,1.0,0.56,0.93,0.08,142.6
5673,4,25,7311,4.0,4.0,4.0,0.96,0.94,0.44,0.77,1.54,151.5
5682,3,5,208,3.0,3.0,3.0,1.0,1.0,0.2,0.21,0.07,203.33
5695,1,11,2285,1.0,1.0,1.0,1.0,1.0,0.36,0.69,0.07,55.0
5740,8,36,7914,3.0,8.0,3.0,1.0,1.0,0.36,0.64,0.45,120.75
5775,9,10,435,9.0,9.0,9.0,0.8,0.84,0.1,0.1,0.03,172.0
5776,8,24,3833,4.0,7.0,4.0,1.0,1.0,0.42,0.47,0.11,97.25
5778,5,9,2281,5.0,5.0,5.0,0.89,0.98,0.56,0.92,0.11,108.4
5779,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.52,0.0,88.5
5786,3,15,3159,3.0,3.0,3.0,0.93,0.98,0.4,0.68,0.9,184.33
5790,6,13,1536,4.0,6.0,4.0,0.92,0.96,0.15,0.07,0.18,130.5
5797,4,4,168,4.0,4.0,4.0,1.0,1.0,0.25,0.26,0.0,165.75
5941,5,7,1592,5.0,5.0,5.0,0.86,0.98,0.43,0.89,0.02,66.2
