id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
780,3,4,172,2.0,2.0,2.0,1.0,1.0,0.25,0.23,0.0,205.67
5577,3,3,124,3.0,3.0,3.0,1.0,1.0,0.33,0.32,0.0,178.0
6370,2,2,80,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,141.5
7555,5,6,276,5.0,5.0,5.0,0.83,0.83,0.17,0.14,0.6,97.0
8930,2,3,124,2.0,2.0,2.0,1.0,1.0,0.33,0.32,0.0,150.5
10446,3,4,172,3.0,3.0,3.0,1.0,1.0,0.25,0.23,0.01,49.0
10823,5,5,204,5.0,5.0,5.0,1.0,1.0,0.2,0.2,0.0,205.6
10913,4,4,160,4.0,4.0,4.0,1.0,1.0,0.25,0.25,0.0,194.75
11680,1,1,70,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,54.0
15692,4,4,168,3.0,3.0,3.0,1.0,1.0,0.25,0.24,0.0,194.75
16266,7,16,644,4.0,4.0,4.0,1.0,1.0,0.06,0.06,5.02,221.14
16267,4,11,444,3.0,3.0,3.0,1.0,1.0,0.09,0.09,6.62,199.25
16333,3,6,284,3.0,3.0,3.0,0.83,0.72,0.17,0.28,4.42,180.0
16370,1,1,64,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,255.0
18987,4,4,164,4.0,4.0,4.0,1.0,1.0,0.25,0.24,0.0,190.5
19559,2,3,124,2.0,2.0,2.0,1.0,1.0,0.33,0.32,0.0,148.0
19847,8,29,5501,3.0,8.0,4.0,0.97,0.99,0.52,0.73,0.34,80.12
19921,5,21,2145,3.0,5.0,3.0,1.0,1.0,0.86,0.92,1.44,56.8
20136,2,24,7911,2.0,2.0,2.0,1.0,1.0,0.42,0.82,0.67,45.5
20401,4,30,8096,3.0,3.0,3.0,1.0,1.0,0.37,0.82,0.19,199.25
20421,1,12,2069,1.0,1.0,1.0,1.0,1.0,0.42,0.61,0.07,59.0
20425,3,5,204,2.0,2.0,2.0,1.0,1.0,0.6,0.61,0.04,183.67
20995,2,17,2868,1.0,2.0,1.0,1.0,1.0,0.29,0.48,0.39,57.0
21282,4,8,399,4.0,4.0,4.0,1.0,1.0,0.62,0.69,0.17,201.75
21589,5,9,1555,4.0,5.0,5.0,1.0,1.0,0.56,0.89,0.07,169.4
21848,4,12,867,4.0,4.0,4.0,1.0,1.0,0.33,0.26,0.06,203.75
22151,1,27,7977,1.0,1.0,1.0,1.0,1.0,0.41,0.83,0.6,59.0
22181,3,18,3498,2.0,3.0,2.0,0.94,0.99,0.56,0.76,0.85,55.33
22456,7,21,3581,3.0,7.0,4.0,0.9,0.71,0.48,0.46,0.18,170.14
22462,4,29,8014,3.0,4.0,3.0,1.0,1.0,0.38,0.83,0.56,103.0
22469,9,33,2459,5.0,9.0,5.0,0.97,0.99,0.24,0.18,0.07,142.78
22666,2,2,88,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,53.5
23598,5,9,1440,4.0,5.0,5.0,1.0,1.0,0.56,0.88,0.02,211.8
23916,2,4,176,2.0,2.0,2.0,1.0,1.0,0.75,0.75,0.01,157.0
24136,3,3,136,3.0,3.0,3.0,1.0,1.0,0.33,0.29,0.0,112.0
24425,4,14,1056,3.0,4.0,4.0,1.0,1.0,0.36,0.26,0.05,155.0
24514,5,9,443,4.0,4.0,4.0,1.0,1.0,0.56,0.62,0.06,171.8
24604,3,10,518,3.0,3.0,3.0,1.0,1.0,0.3,0.24,6.91,73.33
24611,2,13,2088,2.0,2.0,2.0,1.0,1.0,0.38,0.61,0.22,156.5
24800,4,8,1405,4.0,4.0,4.0,1.0,1.0,0.62,0.9,0.02,153.5
24801,5,15,2290,3.0,5.0,5.0,1.0,1.0,0.33,0.6,0.03,175.4
25023,8,12,583,4.0,5.0,5.0,1.0,1.0,0.42,0.47,0.04,204.25
25224,2,6,1313,2.0,2.0,2.0,1.0,1.0,0.83,0.97,0.04,157.0
25262,3,4,188,2.0,3.0,3.0,1.0,1.0,0.25,0.21,0.0,187.67
25421,4,8,1400,3.0,4.0,4.0,1.0,1.0,0.62,0.91,0.1,204.75
25569,3,29,8065,2.0,3.0,3.0,1.0,1.0,0.38,0.82,0.3,119.0
25600,3,7,379,2.0,3.0,3.0,1.0,1.0,0.71,0.73,0.07,121.0
25744,8,45,14314,7.0,8.0,8.0,1.0,1.0,0.38,0.77,1.37,111.38
25833,5,21,2717,3.0,5.0,3.0,1.0,1.0,0.24,0.47,0.5,131.8
26011,3,7,1602,2.0,3.0,2.0,1.0,1.0,0.71,0.94,0.2,54.0
26191,2,31,8190,2.0,2.0,2.0,1.0,1.0,0.42,0.83,1.14,47.5
26440,2,2,124,2.0,2.0,2.0,0.5,0.35,0.5,0.65,0.0,248.0
26667,3,8,1453,3.0,3.0,3.0,1.0,1.0,0.75,0.94,0.15,187.67
26679,1,1,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0
27203,3,4,188,3.0,3.0,3.0,1.0,1.0,0.25,0.21,0.0,184.33
27340,1,2,84,1.0,1.0,1.0,1.0,1.0,0.5,0.48,0.01,121.0
27502,6,16,6886,4.0,6.0,6.0,1.0,1.0,0.69,0.96,0.1,155.0
27505,6,19,3608,2.0,4.0,4.0,1.0,1.0,0.47,0.75,0.04,156.17
27640,13,45,8994,6.0,10.0,7.0,0.98,0.99,0.31,0.76,0.14,175.92
27652,9,11,508,5.0,5.0,5.0,1.0,1.0,0.27,0.32,0.02,208.56
27683,5,15,6807,3.0,4.0,4.0,1.0,1.0,0.73,0.98,0.24,214.4
27691,9,19,6997,3.0,4.0,4.0,1.0,1.0,0.58,0.95,0.08,188.44
27703,5,20,2479,3.0,3.0,3.0,0.95,0.95,0.3,0.55,0.19,212.4
27707,4,23,7567,2.0,3.0,2.0,1.0,1.0,0.43,0.87,0.45,156.75
27730,7,17,7284,4.0,4.0,4.0,0.94,0.94,0.65,0.91,0.11,198.43
27738,5,14,852,3.0,3.0,3.0,1.0,1.0,0.29,0.26,0.07,214.0
27746,4,13,810,3.0,3.0,3.0,1.0,1.0,0.31,0.28,0.11,204.25
27970,13,33,9210,7.0,9.0,9.0,0.97,1.0,0.48,0.87,0.49,206.23
28085,3,3,162,3.0,3.0,3.0,0.67,0.52,0.33,0.48,0.0,115.0
28137,4,15,2313,1.0,3.0,4.0,1.0,1.0,0.33,0.6,0.12,203.25
28339,10,29,13558,6.0,7.0,6.0,1.0,1.0,0.72,0.98,0.11,213.1
28354,4,18,1806,2.0,4.0,4.0,1.0,1.0,0.06,0.03,1.3,154.0
28614,3,27,8034,3.0,3.0,3.0,1.0,1.0,0.41,0.81,0.46,118.0
28756,2,6,1308,2.0,2.0,2.0,1.0,1.0,0.83,0.97,0.04,153.0
29190,3,7,446,2.0,3.0,3.0,0.86,0.72,0.71,0.62,0.03,186.33
29642,1,5,1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08,62.0
29878,5,9,1562,4.0,5.0,5.0,1.0,1.0,0.56,0.88,0.19,173.2
30388,4,17,1207,2.0,4.0,3.0,1.0,1.0,0.24,0.18,0.37,105.25
30482,2,6,319,2.0,2.0,2.0,1.0,1.0,0.83,0.86,0.05,152.5
30970,4,12,780,3.0,4.0,4.0,1.0,1.0,0.33,0.29,0.06,154.5
30983,6,15,1805,5.0,6.0,6.0,0.93,0.96,0.67,0.85,8.01,122.17
31018,2,6,1309,2.0,2.0,2.0,1.0,1.0,0.83,0.97,0.56,156.5
31103,2,6,244,2.0,2.0,2.0,1.0,1.0,0.5,0.51,10.16,58.0
31106,2,12,1051,1.0,2.0,1.0,1.0,1.0,0.42,0.26,0.36,61.0
31193,4,18,1803,2.0,3.0,2.0,1.0,1.0,0.28,0.15,0.32,101.75
31225,5,6,274,5.0,5.0,5.0,0.83,0.88,0.17,0.15,0.0,94.4
31323,3,8,448,2.0,3.0,3.0,0.88,0.88,0.62,0.61,0.59,53.67
