id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
29,13,232,88872,3.0,1.0,5.0,1.0,1.0,0.59,0.44,0.41,118.23
30,19,5996,1539978,6.0,3.0,9.0,1.0,1.0,0.08,0.1,29.0,119.95
31,4,71,34980,3.0,1.0,4.0,1.0,1.0,0.3,0.07,29.76,120.25
32,15,593,416074,5.0,1.0,9.0,1.0,1.0,0.58,0.72,43.24,138.73
33,6,270,175155,3.0,1.0,6.0,1.0,1.0,0.31,0.05,180.8,144.67
34,8,151,28655,7.0,2.0,7.0,1.0,1.0,0.45,0.36,72.57,117.38
35,12,239,57613,5.0,4.0,8.0,1.0,1.0,0.49,0.76,40.09,149.0
36,8,677,79615,3.0,2.0,6.0,1.0,1.0,0.1,0.21,61.33,126.62
37,5,279,148159,3.0,2.0,5.0,1.0,1.0,0.51,0.64,94.12,171.4
38,9,55,17667,5.0,5.0,7.0,1.0,1.0,0.36,0.21,0.26,126.56
39,5,1112,847834,5.0,3.0,5.0,1.0,1.0,0.69,0.58,88.69,170.8
40,7,40,9272,5.0,5.0,7.0,1.0,1.0,0.45,0.33,15.74,176.29
41,12,826,168461,3.0,2.0,4.0,1.0,1.0,0.86,0.93,127.81,130.83
42,15,280,98011,6.0,5.0,9.0,1.0,1.0,0.92,0.92,30.16,125.87
43,12,141,39848,4.0,2.0,4.0,1.0,1.0,0.58,0.38,20.6,136.17
44,14,166,62116,3.0,2.0,10.0,0.99,1.0,0.39,0.24,37.03,110.64
45,8,79,23358,5.0,4.0,5.0,1.0,1.0,0.49,0.54,7.59,112.38
46,3,17,4334,2.0,2.0,3.0,1.0,1.0,0.53,0.3,1.04,121.67
47,16,220,85438,4.0,2.0,12.0,1.0,1.0,0.35,0.2,24.07,126.31
48,4,67,40311,1.0,1.0,2.0,1.0,1.0,0.7,0.77,0.12,123.0
49,7,96,33098,4.0,4.0,4.0,1.0,1.0,0.57,0.68,17.17,149.29
50,10,124,43063,5.0,3.0,7.0,1.0,1.0,0.69,0.61,51.18,118.7
51,5,16,1240,5.0,3.0,5.0,1.0,1.0,0.81,0.9,33.09,131.6
52,10,87,11779,5.0,4.0,7.0,1.0,1.0,0.4,0.54,40.82,139.8
53,7,53,11800,2.0,2.0,3.0,1.0,1.0,0.6,0.39,8.62,105.0
54,13,77,32200,3.0,1.0,6.0,1.0,1.0,0.42,0.28,0.06,107.85
55,10,75,35234,5.0,4.0,8.0,1.0,1.0,0.57,0.57,5.77,138.1
56,6,1262,692892,4.0,3.0,5.0,1.0,1.0,0.13,0.1,79.64,127.17
57,6,25,4716,3.0,2.0,4.0,1.0,1.0,0.92,0.98,0.03,142.83
58,9,818,559147,4.0,3.0,7.0,1.0,1.0,0.18,0.15,91.08,160.22
59,13,2169,1392730,6.0,3.0,11.0,1.0,1.0,0.49,0.75,81.41,156.08
60,11,285,155071,4.0,2.0,6.0,1.0,1.0,0.67,0.75,52.42,105.09
61,10,72,16091,4.0,3.0,5.0,0.97,0.97,0.69,0.59,12.04,116.7
62,2,59,25758,2.0,1.0,2.0,1.0,1.0,0.69,0.7,167.6,123.0
63,5,16,7507,4.0,4.0,4.0,1.0,1.0,0.12,0.01,0.03,198.0
65,12,142,55129,4.0,3.0,5.0,1.0,1.0,0.54,0.31,9.22,119.08
66,6,20,5107,5.0,5.0,5.0,1.0,1.0,0.1,0.02,0.32,169.5
67,30,591,241324,13.0,2.0,18.0,1.0,1.0,0.38,0.22,10.75,118.43
68,15,311,167689,5.0,4.0,8.0,1.0,1.0,0.38,0.11,59.83,143.33
69,28,116,38081,4.0,3.0,5.0,0.87,0.99,0.36,0.37,3.28,216.46
70,47,162,29256,5.0,3.0,8.0,0.9,0.98,0.52,0.69,7.19,215.83
71,30,54,7646,7.0,6.0,7.0,0.83,0.86,0.48,0.76,2.75,222.67
72,37,396,229259,7.0,4.0,8.0,0.97,1.0,0.44,0.77,22.96,222.78
73,24,86,18921,3.0,3.0,4.0,0.88,0.99,0.5,0.35,2.52,227.0
74,37,226,189399,7.0,5.0,7.0,0.93,1.0,0.84,0.99,7.93,215.7
75,26,41,5943,3.0,4.0,5.0,0.78,0.96,0.12,0.03,2.23,231.58
76,23,123,38523,5.0,5.0,6.0,0.95,1.0,0.46,0.08,7.87,218.17
77,38,979,790510,5.0,3.0,7.0,0.98,1.0,0.24,0.05,9.29,207.66
78,37,55,6798,4.0,3.0,5.0,0.69,0.93,0.33,0.8,0.0,234.41
79,43,115,41202,4.0,2.0,6.0,0.82,0.99,0.28,0.47,1.16,229.42
