id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,3,5,292,3.0,3.0,3.0,0.6,0.42,0.2,0.29,0.02,176.33
1,5,24,1416,4.0,4.0,5.0,0.17,0.14,0.88,0.89,0.0,170.6
2,7,56,5004,6.0,3.0,7.0,0.05,0.03,0.43,0.43,112.61,164.86
3,15,109,9314,11.0,8.0,15.0,0.07,0.04,0.59,0.58,66.88,148.27
4,18,133,10952,11.0,7.0,15.0,0.08,0.04,0.41,0.41,73.66,129.56
5,7,37,2984,5.0,3.0,6.0,0.08,0.04,0.84,0.86,2.93,162.0
6,9,21,1270,6.0,5.0,8.0,0.24,0.16,0.24,0.23,0.01,133.89
7,14,49,3854,9.0,7.0,14.0,0.12,0.06,0.06,0.04,2.54,112.57
8,8,25,1940,6.0,4.0,8.0,0.24,0.12,0.64,0.72,36.72,144.88
9,8,9,396,8.0,7.0,8.0,0.67,0.63,0.56,0.6,0.0,201.62
10,6,7,416,5.0,5.0,6.0,0.57,0.39,0.57,0.6,0.0,213.0
11,7,38,2238,5.0,4.0,6.0,0.16,0.11,0.61,0.62,0.01,191.71
12,6,15,1040,4.0,4.0,5.0,0.33,0.19,0.53,0.52,13.25,179.67
13,10,18,964,8.0,9.0,10.0,0.72,0.54,0.67,0.71,12.21,207.4
14,11,68,4653,9.0,7.0,10.0,0.1,0.06,0.46,0.47,30.31,162.0
15,8,17,1152,7.0,7.0,8.0,0.47,0.28,0.47,0.55,30.52,206.38
16,11,24,1392,11.0,10.0,11.0,0.46,0.33,0.25,0.2,0.01,139.36
17,10,33,2532,9.0,6.0,9.0,0.21,0.12,0.42,0.46,16.65,152.9
18,9,20,1520,8.0,6.0,9.0,0.25,0.13,0.15,0.11,18.37,156.11
20,9,35,2150,7.0,8.0,7.0,0.43,0.29,0.49,0.41,20.08,185.56
21,20,68,5358,16.0,3.0,20.0,0.04,0.02,0.32,0.34,1.1,122.2
22,7,38,2468,7.0,6.0,7.0,0.21,0.13,0.61,0.67,23.51,190.86
23,6,41,2996,6.0,5.0,6.0,0.2,0.11,0.17,0.09,0.88,158.83
24,6,25,1444,6.0,6.0,6.0,0.2,0.16,0.44,0.45,0.0,119.0
25,8,27,1600,7.0,6.0,8.0,0.19,0.13,0.44,0.43,0.0,148.5
27,7,37,3044,6.0,5.0,7.0,0.19,0.09,0.35,0.34,71.22,80.14
28,6,8,328,4.0,5.0,5.0,1.0,1.0,0.25,0.24,0.01,250.67
30,6,8,316,5.0,6.0,6.0,0.88,0.89,0.38,0.38,0.01,215.33
31,7,19,1336,7.0,6.0,7.0,0.42,0.25,0.05,0.03,23.91,160.29
32,4,5,204,4.0,4.0,4.0,1.0,1.0,0.2,0.2,0.01,201.75
33,7,39,2660,7.0,3.0,7.0,0.08,0.05,0.08,0.08,26.42,112.57
34,5,25,2116,5.0,2.0,5.0,0.04,0.02,0.48,0.49,33.09,128.2
35,5,10,620,4.0,4.0,5.0,0.5,0.32,0.5,0.54,7.69,206.2
36,5,7,412,3.0,3.0,5.0,0.57,0.39,0.43,0.4,0.01,162.4
38,4,27,1504,4.0,3.0,4.0,0.26,0.19,0.85,0.89,0.07,168.25
39,5,42,3220,3.0,4.0,5.0,0.17,0.09,0.17,0.14,4.25,204.0
41,8,34,2244,6.0,4.0,8.0,0.12,0.08,0.53,0.53,3.65,120.75
42,7,40,2582,5.0,2.0,7.0,0.05,0.03,0.3,0.3,4.09,102.86
43,6,18,1134,5.0,2.0,6.0,0.06,0.04,0.78,0.75,0.35,145.67
44,6,29,2208,6.0,6.0,6.0,0.31,0.17,0.45,0.47,27.75,149.17
45,7,10,708,5.0,4.0,7.0,0.3,0.17,0.7,0.71,1.91,187.14
46,6,12,660,6.0,6.0,6.0,0.67,0.49,0.5,0.5,1.13,146.0
47,11,15,1004,5.0,7.0,11.0,0.4,0.25,0.33,0.33,0.6,134.09
48,3,21,1614,3.0,1.0,3.0,0.0,0.0,1.0,1.0,56.51,249.0
50,6,12,788,4.0,4.0,6.0,0.42,0.25,0.58,0.58,2.78,177.5
51,9,51,4304,6.0,5.0,8.0,0.14,0.07,0.45,0.48,56.91,159.67
52,14,68,5546,8.0,4.0,12.0,0.09,0.04,0.56,0.54,39.43,119.21
53,7,32,2113,5.0,3.0,7.0,0.06,0.04,0.44,0.43,2.83,69.0
54,4,25,1508,4.0,3.0,4.0,0.12,0.08,0.52,0.54,5.97,200.75
55,5,8,588,3.0,3.0,5.0,0.25,0.14,0.12,0.07,12.25,79.8
57,5,53,3480,5.0,3.0,5.0,0.06,0.03,0.6,0.64,33.09,169.4
58,8,75,6020,6.0,4.0,8.0,0.07,0.03,0.44,0.43,83.56,151.75
59,10,16,1080,5.0,4.0,9.0,0.38,0.22,0.38,0.39,3.99,121.0
60,11,16,1216,4.0,4.0,11.0,0.19,0.1,0.44,0.48,6.52,151.64
61,3,13,730,3.0,3.0,3.0,0.23,0.16,0.77,0.84,0.01,247.0
