id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
30,61,1527,809984,7.0,13.0,13.0,0.99,1.0,0.59,0.47,32.21,118.44
31,20,3033,3732598,5.0,4.0,6.0,1.0,1.0,0.1,0.02,92.63,101.6
32,13,679,425851,3.0,3.0,4.0,1.0,1.0,0.44,0.24,96.95,105.31
33,18,475,315698,4.0,2.0,5.0,1.0,1.0,0.39,0.13,90.78,95.67
34,9,3161,3234857,3.0,2.0,3.0,1.0,1.0,0.13,0.03,103.44,101.11
35,9,201,50554,2.0,2.0,2.0,1.0,1.0,0.49,0.6,94.11,100.22
36,18,425,130699,2.0,1.0,3.0,1.0,1.0,0.36,0.27,129.79,89.83
37,16,996,277372,3.0,3.0,4.0,0.74,0.65,0.81,0.8,128.99,117.56
38,14,4113,4921520,3.0,3.0,4.0,1.0,1.0,0.03,0.0,111.76,117.07
39,11,480,386982,2.0,1.0,4.0,1.0,1.0,0.76,0.86,104.67,97.82
40,3,76,38734,2.0,2.0,2.0,1.0,1.0,0.28,0.29,116.75,144.33
55,4,84,31464,3.0,4.0,4.0,0.88,0.98,0.69,0.68,26.43,105.25
62,12,259,154257,4.0,3.0,8.0,1.0,1.0,0.25,0.07,4.76,56.33
63,13,207,50498,7.0,3.0,11.0,0.61,0.45,0.64,0.56,8.25,94.62
64,22,2182,2044423,11.0,6.0,16.0,0.25,0.08,0.15,0.05,25.62,103.23
65,1,11,8713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,56.0
66,10,89,15882,6.0,7.0,9.0,0.88,0.96,0.54,0.52,2.07,160.5
67,7,40,8447,6.0,5.0,7.0,0.3,0.08,0.15,0.04,2.87,102.71
68,6,70,32487,3.0,3.0,4.0,1.0,1.0,0.69,0.81,8.84,59.67
70,2,89,10596,2.0,2.0,2.0,0.99,0.99,0.99,0.99,89.19,153.5
71,11,1496,1404306,5.0,5.0,9.0,0.04,0.01,0.06,0.05,16.84,104.82
72,15,192,75846,6.0,4.0,13.0,0.6,0.68,0.36,0.29,17.09,102.0
75,24,34701,47194899,5.0,4.0,14.0,1.0,1.0,0.99,0.99,7.45,63.21
76,14,58,17029,9.0,7.0,10.0,0.97,0.99,0.24,0.04,9.32,112.5
77,3,28,4022,3.0,3.0,3.0,0.64,0.85,0.61,0.84,3.58,123.0
78,15,673,500508,6.0,5.0,10.0,0.6,0.68,0.39,0.26,12.68,62.73
79,9,94,33685,5.0,3.0,9.0,0.51,0.53,0.59,0.4,16.33,59.78
80,7,150,95771,2.0,3.0,5.0,0.74,0.89,0.66,0.86,16.57,71.14
81,28,193,53002,7.0,22.0,20.0,0.62,0.66,0.53,0.43,5.65,65.43
163,6,84,31911,5.0,5.0,6.0,0.42,0.33,0.45,0.41,0.79,118.17
164,3,12,1545,3.0,3.0,3.0,1.0,1.0,0.83,0.94,0.03,116.0
165,3,6,2640,3.0,3.0,3.0,0.67,0.06,0.17,0.47,10.11,119.0
166,2,16,976,2.0,1.0,2.0,1.0,1.0,0.5,0.5,0.01,56.0
167,4,42,6979,4.0,4.0,4.0,0.95,0.98,0.52,0.65,2.29,56.75
169,10,660,635165,7.0,4.0,9.0,1.0,1.0,0.3,0.06,12.78,84.8
170,9,287,117973,5.0,4.0,6.0,0.44,0.18,0.36,0.58,3.51,127.67
171,6,43,15338,4.0,4.0,6.0,1.0,1.0,0.49,0.18,1.64,63.17
172,5,91,20467,4.0,4.0,4.0,1.0,1.0,0.58,0.69,14.9,94.6
173,9,92,18838,7.0,6.0,9.0,1.0,1.0,0.37,0.38,10.89,123.67
174,9,610,589506,6.0,3.0,8.0,0.92,0.96,0.22,0.04,12.9,59.78
175,18,1004,707011,12.0,5.0,15.0,0.97,0.99,0.36,0.23,6.8,78.06
177,3,85,50694,2.0,1.0,3.0,0.73,0.89,0.4,0.14,10.62,58.33
178,7,535,351493,4.0,1.0,7.0,0.89,0.96,0.08,0.03,16.19,94.0
179,7,313,275218,3.0,4.0,6.0,0.48,0.55,0.22,0.03,7.41,167.71
180,7,757,214956,4.0,4.0,5.0,0.03,0.03,0.74,0.25,8.31,92.86
181,5,194,195546,3.0,3.0,5.0,0.95,1.0,0.17,0.02,16.78,96.8
182,4,74,54286,3.0,2.0,4.0,0.66,0.81,0.2,0.09,12.01,115.0
187,6,112,36152,3.0,4.0,6.0,0.73,0.53,0.46,0.24,15.38,60.5
190,8,101,28443,5.0,3.0,8.0,0.83,0.97,0.51,0.47,22.97,93.5
191,12,217,46982,8.0,6.0,11.0,0.8,0.96,0.48,0.72,86.77,107.42
192,4,29,8625,2.0,2.0,4.0,1.0,1.0,0.28,0.12,70.06,149.0
193,3,21,8445,2.0,2.0,2.0,1.0,1.0,0.29,0.4,51.11,160.0
194,7,103,17547,7.0,7.0,7.0,0.6,0.6,0.39,0.32,8.09,104.86
195,12,40,9989,8.0,11.0,11.0,0.57,0.87,0.02,0.05,8.35,68.33
197,5,201,57199,4.0,4.0,5.0,1.0,1.0,0.47,0.11,59.32,145.4
199,7,1251,361122,5.0,3.0,6.0,0.75,0.2,0.78,0.2,4.28,110.43
200,4,35,1626,4.0,4.0,4.0,0.51,0.54,0.2,0.18,57.79,108.25
202,8,128,24513,4.0,3.0,7.0,1.0,1.0,0.42,0.53,107.16,145.5
203,7,231,145681,5.0,4.0,6.0,0.71,0.82,0.61,0.39,60.95,119.86
204,11,615,467010,8.0,4.0,10.0,0.19,0.06,0.22,0.03,69.13,120.36
205,8,235,64757,3.0,1.0,8.0,0.96,0.95,0.23,0.39,103.49,115.38
206,9,149,70680,5.0,2.0,9.0,0.86,0.98,0.36,0.22,13.08,112.78
207,6,77,27168,4.0,4.0,6.0,0.81,0.87,0.51,0.71,58.58,119.83
208,9,32,6597,6.0,8.0,7.0,0.5,0.83,0.44,0.81,0.41,81.44
209,3,15,630,3.0,2.0,3.0,0.93,0.91,0.07,0.08,99.85,140.67
210,9,86,17836,4.0,3.0,8.0,0.35,0.45,0.34,0.43,14.09,73.78
211,6,117,27716,5.0,4.0,6.0,0.91,0.98,0.44,0.3,46.97,77.17
212,6,54,23118,3.0,2.0,5.0,1.0,1.0,0.2,0.08,26.09,127.5
213,6,39,3047,5.0,5.0,6.0,1.0,1.0,0.9,0.94,11.04,138.17
216,13,311,186322,7.0,3.0,10.0,1.0,1.0,0.38,0.07,2.89,128.46
217,6,56,22972,5.0,3.0,6.0,0.98,0.99,0.2,0.06,4.57,123.83
218,9,237,126062,7.0,4.0,8.0,0.29,0.19,0.46,0.18,7.51,134.89
220,2,5,1076,2.0,2.0,2.0,1.0,1.0,0.8,0.96,0.06,152.5
221,6,12,1560,3.0,5.0,4.0,0.67,0.79,0.33,0.15,26.11,38.0
223,5,78,51658,5.0,4.0,5.0,0.26,0.19,0.12,0.05,5.43,140.8
224,4,41,20492,3.0,3.0,3.0,0.22,0.05,0.17,0.04,5.44,159.5
317,1,12,8601,1.0,1.0,1.0,1.0,1.0,0.25,0.08,32.23,56.0
319,6,22,5679,4.0,5.0,6.0,1.0,1.0,0.27,0.14,0.06,130.83
326,6,23,2072,6.0,6.0,6.0,0.57,0.71,0.39,0.62,0.01,153.0
328,2,4,196,2.0,2.0,2.0,1.0,1.0,0.5,0.53,0.01,151.5
348,6,1790,2345083,4.0,4.0,5.0,1.0,1.0,0.08,0.01,11.04,87.33
349,2,18,4654,2.0,2.0,2.0,1.0,1.0,0.5,0.16,0.95,154.5
350,10,3576,4989590,5.0,4.0,7.0,1.0,1.0,0.01,0.0,3.62,76.5
353,5,1383,1850459,2.0,3.0,3.0,1.0,1.0,0.01,0.0,15.81,58.8
354,14,139,49551,13.0,6.0,14.0,0.99,1.0,0.59,0.25,5.58,125.0
355,4,1559,2025675,3.0,2.0,3.0,1.0,1.0,0.09,0.0,0.35,73.5
356,5,229,37363,4.0,4.0,4.0,0.96,0.98,0.87,0.67,5.03,56.0
359,5,1269,1711520,3.0,2.0,5.0,1.0,1.0,0.05,0.01,7.79,57.6
360,5,305,72791,4.0,4.0,4.0,1.0,1.0,0.8,0.18,7.16,57.4
473,13,8310,8378147,8.0,5.0,12.0,1.0,1.0,0.28,0.02,17.7,140.85
474,10,149,43141,6.0,2.0,10.0,0.87,0.89,0.24,0.2,109.26,134.1
475,13,1431,1523056,7.0,3.0,10.0,1.0,1.0,0.07,0.01,83.45,130.08
476,13,685,514677,8.0,4.0,12.0,0.3,0.14,0.25,0.11,69.99,135.31
477,15,1235,1208262,7.0,2.0,13.0,1.0,1.0,0.12,0.04,150.4,146.8
