id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,10,15,620,8.0,8.0,8.0,1.0,1.0,0.27,0.26,0.02,249.8
1,8,10,412,6.0,6.0,6.0,1.0,1.0,0.1,0.1,0.01,177.38
2,3,5,208,2.0,2.0,2.0,1.0,1.0,0.2,0.19,0.02,248.0
3,6,9,368,6.0,6.0,6.0,1.0,1.0,0.22,0.22,0.01,186.33
4,3,4,160,3.0,3.0,3.0,1.0,1.0,0.25,0.25,0.01,252.33
5,6,9,398,6.0,6.0,6.0,1.0,1.0,0.44,0.4,0.01,217.83
6,7,8,332,6.0,7.0,7.0,1.0,1.0,0.5,0.48,0.0,202.29
7,4,4,164,4.0,4.0,4.0,1.0,1.0,0.5,0.49,0.0,200.5
8,8,13,520,5.0,8.0,8.0,1.0,1.0,0.31,0.31,0.02,252.62
9,9,28,2009,5.0,8.0,9.0,0.25,0.15,0.21,0.12,0.88,188.11
10,8,11,436,5.0,8.0,8.0,0.91,0.92,0.27,0.28,0.01,176.75
11,4,6,244,4.0,4.0,4.0,0.83,0.85,0.5,0.49,0.0,150.5
12,3,3,120,2.0,3.0,3.0,1.0,1.0,0.67,0.67,0.0,253.0
13,6,9,392,5.0,6.0,6.0,1.0,1.0,0.22,0.2,0.27,230.67
14,5,7,284,4.0,4.0,4.0,1.0,1.0,0.29,0.28,0.0,170.2
15,4,7,284,4.0,4.0,4.0,1.0,1.0,0.29,0.28,0.05,199.5
17,10,14,558,10.0,10.0,10.0,0.93,0.94,0.71,0.72,0.15,173.6
18,6,11,448,6.0,6.0,6.0,1.0,1.0,0.27,0.27,0.13,248.17
19,7,7,288,6.0,6.0,6.0,1.0,1.0,0.29,0.28,0.0,192.71
20,1,2,80,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.01,240.0
21,4,7,280,3.0,4.0,4.0,1.0,1.0,0.29,0.29,0.03,202.5
22,3,5,273,3.0,3.0,3.0,0.8,0.59,0.4,0.29,0.02,185.67
23,3,4,184,3.0,3.0,3.0,1.0,1.0,0.25,0.22,0.0,115.67
24,5,8,361,4.0,4.0,4.0,0.88,0.78,0.12,0.11,0.02,169.4
25,7,7,284,4.0,6.0,6.0,1.0,1.0,0.57,0.56,0.0,252.71
27,9,10,397,7.0,8.0,8.0,0.9,0.92,0.4,0.4,0.0,207.56
28,4,4,352,4.0,4.0,4.0,0.75,0.34,0.5,0.23,0.0,252.25
30,2,2,84,1.0,2.0,2.0,1.0,1.0,0.5,0.48,0.0,253.5
31,5,6,268,4.0,5.0,5.0,0.83,0.75,0.67,0.6,0.0,213.6
32,4,6,248,4.0,4.0,4.0,1.0,1.0,0.33,0.32,0.05,198.75
34,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,252.5
35,4,7,280,4.0,4.0,4.0,1.0,1.0,0.29,0.29,0.03,253.0
36,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,254.0
38,3,4,172,3.0,3.0,3.0,1.0,1.0,0.25,0.23,0.02,186.0
39,4,5,200,3.0,4.0,4.0,1.0,1.0,0.6,0.6,0.01,253.25
40,5,9,364,5.0,5.0,5.0,1.0,1.0,0.44,0.44,0.02,210.0
41,6,7,280,5.0,6.0,6.0,1.0,1.0,0.57,0.57,0.01,251.83
42,2,3,128,2.0,2.0,2.0,1.0,1.0,0.33,0.31,0.01,149.0
44,5,7,325,3.0,4.0,4.0,0.86,0.74,0.57,0.49,3.18,212.2
46,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,254.0
50,5,9,364,5.0,5.0,5.0,1.0,1.0,0.33,0.33,0.05,208.6
51,3,3,139,2.0,3.0,3.0,0.67,0.58,0.67,0.58,0.0,189.33
52,2,4,160,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.02,251.0
54,2,3,124,2.0,2.0,2.0,1.0,1.0,0.67,0.65,0.0,149.5
55,2,5,200,2.0,2.0,2.0,1.0,1.0,0.4,0.4,0.03,149.0
56,5,8,328,4.0,4.0,4.0,1.0,1.0,0.38,0.37,0.01,210.2
57,4,7,288,4.0,4.0,4.0,1.0,1.0,0.29,0.28,0.12,249.25
58,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,254.0
59,4,5,204,4.0,4.0,4.0,1.0,1.0,0.4,0.39,0.01,253.0
62,3,4,160,3.0,3.0,3.0,1.0,1.0,0.5,0.5,0.01,253.67
63,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,254.0
65,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.48,0.0,253.5
66,5,12,488,5.0,5.0,5.0,1.0,1.0,0.33,0.33,5.55,211.8
67,4,4,160,4.0,4.0,4.0,1.0,1.0,0.75,0.75,0.0,253.5
69,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,253.5
71,6,7,288,6.0,6.0,6.0,1.0,1.0,0.43,0.42,0.68,188.83
72,2,3,120,2.0,2.0,2.0,1.0,1.0,0.33,0.33,0.03,252.5
74,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,253.5
75,4,5,257,4.0,4.0,4.0,0.8,0.62,0.4,0.31,0.0,201.5
76,5,6,248,3.0,4.0,4.0,1.0,1.0,0.33,0.32,0.01,170.2
77,4,5,212,4.0,4.0,4.0,1.0,1.0,0.4,0.38,0.05,201.75
78,3,5,200,3.0,3.0,3.0,1.0,1.0,0.4,0.4,0.01,251.67
79,5,7,296,3.0,5.0,5.0,1.0,1.0,0.14,0.14,0.01,86.2
81,4,8,332,4.0,4.0,4.0,1.0,1.0,0.38,0.36,0.02,215.25
82,3,5,200,3.0,3.0,3.0,1.0,1.0,0.4,0.4,0.06,251.0
83,4,5,204,4.0,4.0,4.0,1.0,1.0,0.6,0.59,0.0,250.25
84,4,4,213,4.0,4.0,4.0,1.0,1.0,0.5,0.38,0.0,204.25
86,1,2,84,1.0,1.0,1.0,1.0,1.0,0.5,0.48,0.01,248.0
87,5,8,411,4.0,5.0,5.0,1.0,1.0,0.12,0.1,0.01,251.6
88,6,6,240,6.0,6.0,6.0,1.0,1.0,0.83,0.83,0.0,219.83
89,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,254.0
90,2,4,160,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.03,250.0
91,5,9,364,5.0,5.0,5.0,1.0,1.0,0.22,0.22,0.02,248.0
92,4,5,278,3.0,3.0,3.0,0.8,0.58,0.2,0.14,0.01,204.5
93,2,2,100,2.0,2.0,2.0,1.0,1.0,0.5,0.4,0.0,158.0
95,3,5,200,2.0,3.0,3.0,1.0,1.0,0.4,0.4,0.02,250.67
97,3,5,200,3.0,3.0,3.0,1.0,1.0,0.6,0.6,0.02,251.0
98,1,6,240,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.69,52.0
99,3,4,160,2.0,3.0,3.0,1.0,1.0,0.5,0.5,0.02,253.0
101,3,6,244,3.0,3.0,3.0,1.0,1.0,0.17,0.16,0.02,208.67
102,3,4,164,3.0,3.0,3.0,1.0,1.0,0.25,0.24,0.01,250.67
104,2,3,124,2.0,2.0,2.0,1.0,1.0,0.33,0.32,0.0,247.0
106,2,2,80,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,254.0
107,6,10,416,6.0,6.0,6.0,1.0,1.0,0.3,0.29,0.01,216.83
108,1,3,120,1.0,1.0,1.0,1.0,1.0,0.33,0.33,0.86,240.0
109,5,5,641,5.0,5.0,5.0,0.8,0.32,0.2,0.06,0.0,172.6
111,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,254.0
112,4,6,257,3.0,4.0,4.0,0.83,0.78,0.17,0.16,0.01,203.75
114,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,254.0
115,4,6,241,4.0,4.0,4.0,0.83,0.83,0.17,0.17,0.01,250.0
116,2,3,124,2.0,2.0,2.0,1.0,1.0,0.67,0.65,0.0,149.5
117,4,5,200,2.0,3.0,3.0,1.0,1.0,0.6,0.6,0.02,253.25
118,3,4,160,2.0,2.0,2.0,1.0,1.0,0.25,0.25,0.01,253.33
119,6,10,404,5.0,6.0,6.0,1.0,1.0,0.4,0.4,0.02,216.17
120,6,9,372,4.0,5.0,5.0,1.0,1.0,0.44,0.43,0.06,251.0
121,4,6,244,3.0,4.0,4.0,1.0,1.0,0.5,0.49,0.01,201.25
122,3,3,120,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,254.0
123,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,254.0
124,4,4,412,3.0,4.0,4.0,0.75,0.31,0.25,0.1,0.0,199.25
125,6,12,488,6.0,6.0,6.0,1.0,1.0,0.5,0.49,0.08,184.17
126,4,4,164,3.0,4.0,4.0,1.0,1.0,0.5,0.49,0.0,252.5
127,3,4,176,3.0,3.0,3.0,1.0,1.0,0.5,0.45,0.0,187.33
128,4,5,204,3.0,3.0,3.0,1.0,1.0,0.4,0.39,0.01,253.0
129,8,9,392,4.0,5.0,5.0,1.0,1.0,0.22,0.2,0.0,208.62
130,3,5,204,3.0,3.0,3.0,1.0,1.0,0.8,0.78,0.51,252.33
131,6,6,252,5.0,5.0,5.0,1.0,1.0,0.5,0.48,0.0,251.5
132,10,11,491,7.0,8.0,8.0,0.91,0.86,0.27,0.24,0.0,210.4
133,5,6,256,5.0,5.0,5.0,1.0,1.0,0.33,0.31,0.0,172.4
134,8,12,492,8.0,8.0,8.0,1.0,1.0,0.25,0.24,0.02,234.0
135,5,8,324,3.0,5.0,5.0,1.0,1.0,0.25,0.25,0.02,249.8
136,7,8,348,3.0,5.0,5.0,1.0,1.0,0.38,0.34,0.0,222.86
138,6,7,288,4.0,5.0,5.0,1.0,1.0,0.29,0.28,0.0,252.67
139,6,9,372,6.0,6.0,6.0,1.0,1.0,0.44,0.43,0.09,197.5
140,6,7,288,5.0,6.0,6.0,1.0,1.0,0.43,0.42,0.01,252.33
141,4,8,324,3.0,4.0,4.0,1.0,1.0,0.12,0.12,0.03,249.75
142,6,8,336,4.0,5.0,6.0,1.0,1.0,0.25,0.24,0.06,217.17
143,3,3,128,2.0,2.0,2.0,1.0,1.0,0.33,0.31,0.0,250.67
144,7,8,336,4.0,7.0,6.0,1.0,1.0,0.25,0.24,0.0,222.86
145,4,5,200,4.0,4.0,4.0,1.0,1.0,0.4,0.4,0.01,252.25
146,4,4,168,3.0,3.0,3.0,1.0,1.0,0.25,0.24,0.0,250.5
147,5,8,358,3.0,4.0,4.0,0.88,0.8,0.12,0.11,0.06,211.0
148,6,8,324,4.0,6.0,6.0,1.0,1.0,0.12,0.12,0.02,249.5
149,6,8,336,5.0,6.0,6.0,1.0,1.0,0.38,0.36,0.03,184.67
150,5,6,248,4.0,5.0,5.0,1.0,1.0,0.33,0.32,0.01,251.8
151,3,3,124,3.0,3.0,3.0,1.0,1.0,0.67,0.65,0.0,252.33
153,5,8,332,4.0,5.0,5.0,1.0,1.0,0.25,0.24,0.01,208.4
154,4,5,200,4.0,4.0,4.0,1.0,1.0,0.6,0.6,0.01,253.25
155,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,253.5
156,8,9,420,7.0,8.0,8.0,0.78,0.69,0.33,0.29,0.0,249.25
157,5,7,296,5.0,5.0,5.0,1.0,1.0,0.14,0.14,0.08,209.6
158,2,3,124,2.0,2.0,2.0,1.0,1.0,0.33,0.32,0.0,249.5
160,5,8,324,5.0,5.0,5.0,1.0,1.0,0.38,0.37,0.01,209.8
161,4,5,225,4.0,4.0,4.0,0.8,0.71,0.4,0.36,0.0,149.25
162,8,10,408,6.0,7.0,7.0,1.0,1.0,0.6,0.59,0.01,251.62
163,4,6,240,3.0,3.0,3.0,1.0,1.0,0.5,0.5,0.1,199.0
164,5,6,272,3.0,4.0,4.0,1.0,1.0,0.33,0.29,0.0,170.0
165,5,6,252,4.0,5.0,5.0,1.0,1.0,0.5,0.48,0.0,210.2
166,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,152.5
167,2,3,120,1.0,2.0,2.0,1.0,1.0,0.33,0.33,0.03,252.5
168,3,6,240,3.0,3.0,3.0,1.0,1.0,0.33,0.33,0.02,251.67
170,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.48,0.0,149.5
171,2,2,84,2.0,2.0,2.0,1.0,1.0,0.5,0.48,0.0,249.0
172,6,10,432,4.0,5.0,5.0,1.0,1.0,0.3,0.28,0.23,231.5
173,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,254.0
174,2,6,240,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.85,150.5
