id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
37,20,278,197753,9.0,6.0,17.0,0.99,1.0,0.71,0.82,0.97,130.65
38,36,2121,1478347,9.0,4.0,16.0,1.0,1.0,0.47,0.05,5.06,123.17
39,2,22,5307,2.0,2.0,2.0,1.0,1.0,0.55,0.34,0.37,186.5
41,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,186.5
42,6,14,3682,3.0,5.0,6.0,1.0,1.0,0.21,0.03,0.08,94.17
43,3,20,16377,3.0,3.0,3.0,1.0,1.0,0.05,0.0,0.09,139.0
44,4,5,236,4.0,4.0,4.0,1.0,1.0,0.6,0.64,0.02,133.0
45,2,16,5478,2.0,2.0,2.0,1.0,1.0,0.44,0.16,0.04,88.0
46,7,23,6249,5.0,6.0,7.0,1.0,1.0,0.43,0.11,8.66,103.71
47,8,24,8596,6.0,6.0,6.0,1.0,1.0,0.17,0.03,33.78,170.75
48,3,3,156,3.0,3.0,3.0,0.67,0.54,0.33,0.46,0.0,208.67
49,3,3,120,3.0,3.0,3.0,1.0,1.0,0.33,0.33,0.0,208.33
52,16,69,13962,11.0,6.0,14.0,0.77,0.58,0.64,0.33,0.1,145.31
53,2,46,9354,1.0,1.0,2.0,1.0,1.0,0.85,0.3,45.06,119.0
54,5,55,18510,5.0,3.0,5.0,1.0,1.0,0.35,0.13,0.21,107.4
63,7,43,13974,7.0,6.0,7.0,1.0,1.0,0.19,0.09,8.95,138.0
64,5,9,434,5.0,4.0,5.0,1.0,1.0,0.44,0.44,0.02,173.4
65,8,41,11769,7.0,6.0,8.0,0.93,0.99,0.49,0.49,0.12,144.75
74,7,115,76790,6.0,6.0,7.0,0.99,1.0,0.39,0.1,0.33,164.86
196,3,29,9561,3.0,3.0,3.0,1.0,1.0,0.48,0.34,0.07,205.0
197,18,189,70002,13.0,7.0,16.0,1.0,1.0,0.55,0.16,17.5,128.17
198,5,50,18243,3.0,4.0,4.0,1.0,1.0,0.4,0.54,0.09,133.8
199,1,26,2919,1.0,1.0,1.0,1.0,1.0,0.5,0.72,282.82,122.0
200,3,4,168,3.0,3.0,3.0,1.0,1.0,0.25,0.24,0.0,136.67
201,3,7,408,2.0,2.0,2.0,1.0,1.0,0.57,0.54,0.04,98.33
202,2,17,5773,2.0,2.0,2.0,1.0,1.0,0.12,0.02,0.39,115.0
203,2,4,226,2.0,2.0,2.0,1.0,1.0,0.5,0.49,0.03,83.5
477,18,260,100625,6.0,5.0,17.0,0.94,0.98,0.57,0.34,8.66,118.11
478,4,6,234,4.0,4.0,4.0,0.83,0.85,0.5,0.51,0.06,86.5
481,3,3,124,2.0,3.0,3.0,1.0,1.0,0.67,0.65,0.0,96.33
482,3,3,133,2.0,2.0,2.0,1.0,1.0,0.33,0.31,0.0,162.33
497,13,834,996675,8.0,6.0,12.0,1.0,1.0,0.16,0.02,1.04,149.69
498,9,198034,26589853,6.0,4.0,8.0,1.0,1.0,0.94,0.3,25.5,114.89
503,3,59,20879,3.0,3.0,3.0,1.0,1.0,0.47,0.67,0.48,140.0
602,11,167,50376,6.0,5.0,8.0,0.99,1.0,0.29,0.14,7.63,143.27
604,3,3,562,3.0,3.0,3.0,0.33,0.08,0.33,0.14,0.0,163.33
605,3,31,8456,3.0,3.0,3.0,1.0,1.0,0.48,0.33,0.33,97.33
606,6,24,6433,5.0,5.0,5.0,0.96,0.96,0.33,0.25,0.09,128.83
608,5,16,652,4.0,4.0,4.0,1.0,1.0,0.75,0.74,27.49,223.0
609,3,18,5817,3.0,3.0,3.0,1.0,1.0,0.11,0.02,0.17,161.33
610,1,6,1352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,122.0
611,3,5,219,2.0,3.0,3.0,0.6,0.55,0.6,0.65,0.05,164.33
612,4,19,5795,4.0,4.0,4.0,1.0,1.0,0.11,0.01,0.25,134.75
613,8,52,39180,6.0,7.0,7.0,1.0,1.0,0.38,0.03,0.01,170.0
614,5,7,358,5.0,5.0,5.0,1.0,1.0,0.43,0.42,0.01,170.8
615,6,7,305,6.0,6.0,6.0,0.86,0.83,0.14,0.13,0.01,206.83
700,45,37137,35842872,11.0,6.0,24.0,1.0,1.0,0.36,0.02,1.96,126.24
701,7,1146,677930,2.0,1.0,4.0,1.0,1.0,0.36,0.03,17.84,87.14
702,5,17,4900,4.0,4.0,4.0,1.0,1.0,0.24,0.05,0.17,131.0
703,30,40,2612,3.0,4.0,5.0,1.0,1.0,0.18,0.32,0.0,232.77
704,7,9,411,3.0,4.0,4.0,1.0,1.0,0.22,0.27,0.02,230.71
705,5,8,390,5.0,5.0,5.0,1.0,1.0,0.62,0.59,0.02,132.0
1045,21,404,173786,9.0,6.0,15.0,1.0,1.0,0.47,0.2,6.51,123.86
1046,8,59,16769,5.0,5.0,7.0,0.98,0.99,0.71,0.66,0.18,129.12
1047,6,9,476,6.0,6.0,6.0,0.89,0.74,0.44,0.4,0.02,142.83
1048,5,46,11479,4.0,5.0,5.0,0.98,1.0,0.63,0.5,0.28,134.6
1053,10,66,32557,7.0,7.0,10.0,0.98,1.0,0.5,0.26,0.81,129.7
