id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,29,173,24446,12.0,15.0,26.0,0.87,0.97,0.34,0.41,4.63,146.21
1,28,262,43063,11.0,17.0,18.0,0.93,0.98,0.5,0.57,9.17,135.71
2,22,136,21148,9.0,10.0,22.0,0.88,0.97,0.6,0.7,6.0,123.41
3,26,240,40442,12.0,18.0,22.0,0.96,0.99,0.48,0.59,3.25,134.08
4,16,156,24796,9.0,11.0,15.0,0.94,0.99,0.5,0.59,4.66,101.5
5,20,91,11205,8.0,10.0,20.0,0.81,0.95,0.23,0.24,6.41,164.9
6,16,25,912,5.0,4.0,15.0,0.16,0.18,0.4,0.39,3.83,168.88
7,12,13,484,4.0,4.0,12.0,0.23,0.26,0.38,0.37,0.0,164.5
8,10,11,416,4.0,4.0,10.0,0.27,0.31,0.45,0.43,0.0,109.6
9,23,54,5407,4.0,4.0,21.0,0.54,0.83,0.48,0.54,5.29,146.65
10,28,92,13941,8.0,12.0,23.0,0.79,0.95,0.82,0.88,4.55,112.36
11,10,70,10119,7.0,8.0,10.0,0.94,0.99,0.19,0.24,0.76,128.9
12,13,76,12101,10.0,13.0,11.0,0.97,0.99,0.33,0.4,0.85,98.62
13,32,144,20901,11.0,12.0,28.0,0.83,0.96,0.51,0.59,0.34,143.25
14,24,143,20016,16.0,18.0,21.0,0.92,0.98,0.29,0.37,0.73,143.38
15,23,133,19386,9.0,12.0,20.0,0.86,0.96,0.37,0.38,8.64,145.0
16,51,906,383150,16.0,24.0,28.0,0.98,1.0,0.4,0.1,1.58,100.75
17,23,360,152300,5.0,8.0,17.0,0.96,1.0,0.44,0.12,4.35,104.91
18,13,46,5893,3.0,4.0,12.0,0.76,0.93,0.33,0.31,5.12,100.92
19,21,67,7705,6.0,7.0,21.0,0.66,0.85,0.34,0.36,5.82,143.33
20,16,80,11827,5.0,8.0,15.0,0.84,0.95,0.54,0.63,5.43,125.5
21,8,60,8655,5.0,6.0,8.0,0.95,0.98,0.22,0.28,0.66,98.12
22,10,59,8587,7.0,9.0,9.0,0.97,0.99,0.2,0.28,0.74,152.4
23,15,69,9402,5.0,6.0,15.0,0.81,0.95,0.43,0.54,4.24,192.27
24,11,43,7479,4.0,5.0,11.0,0.84,0.97,0.91,0.98,0.43,127.45
25,22,27,1432,3.0,3.0,22.0,0.07,0.07,0.3,0.27,4.08,136.86
26,19,77,9990,4.0,6.0,15.0,0.75,0.9,0.42,0.52,7.87,134.21
27,9,85,13361,4.0,6.0,8.0,0.94,0.99,0.45,0.54,0.2,119.78
28,6,7,256,2.0,2.0,5.0,0.14,0.16,0.43,0.42,0.0,179.33
29,11,49,7181,5.0,5.0,10.0,0.8,0.95,0.61,0.7,5.72,140.64
30,17,74,10254,8.0,8.0,17.0,0.8,0.94,0.43,0.56,9.21,129.47
31,12,59,9102,5.0,5.0,11.0,0.81,0.96,0.54,0.62,10.17,134.25
32,9,37,4779,3.0,3.0,9.0,0.73,0.92,0.43,0.53,0.17,220.0
33,7,9,328,2.0,2.0,7.0,0.11,0.12,0.44,0.44,0.0,189.0
34,5,6,228,2.0,3.0,5.0,0.33,0.37,0.5,0.47,0.0,169.8
35,4,5,184,2.0,2.0,4.0,0.2,0.22,0.4,0.39,0.0,192.75
37,8,25,3337,3.0,3.0,7.0,0.56,0.75,0.68,0.83,5.96,72.25
38,6,16,1261,3.0,3.0,5.0,0.19,0.13,0.5,0.53,10.1,146.5
39,11,278,360510,5.0,6.0,11.0,0.97,1.0,0.06,0.0,1.65,143.64
40,17,37,3345,4.0,4.0,17.0,0.38,0.74,0.59,0.82,14.17,164.53
41,14,28,4061,2.0,2.0,13.0,0.46,0.87,0.71,0.93,3.97,162.64
42,7,19,2142,4.0,4.0,7.0,0.74,0.92,0.11,0.03,0.06,189.43
43,6,20,2253,6.0,6.0,6.0,0.85,0.94,0.05,0.02,0.43,180.83
44,9,44,7183,5.0,8.0,6.0,0.95,0.99,0.64,0.72,0.71,77.22
45,18,205,37497,4.0,17.0,4.0,0.99,1.0,0.55,0.64,1.81,55.94
