id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
3,2,3,905,2.0,2.0,2.0,0.0,0.0,0.67,0.92,0.0,59.0
4,3,3,467,3.0,3.0,3.0,0.67,0.25,0.33,0.75,0.0,184.67
13,6,8,296,2.0,3.0,6.0,0.25,0.27,0.38,0.36,0.0,210.33
14,6,7,342,5.0,5.0,6.0,0.29,0.23,0.14,0.11,0.0,245.5
16,1,1,84,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,58.0
31,3,4,188,3.0,3.0,3.0,0.75,0.79,0.25,0.21,0.34,143.67
32,2,72,56015,2.0,2.0,2.0,1.0,1.0,0.42,0.03,0.29,58.5
34,5,5,200,4.0,4.0,4.0,0.6,0.64,0.2,0.18,0.0,172.2
35,4,4,156,3.0,3.0,4.0,0.5,0.54,0.25,0.23,0.0,148.75
36,3,3,112,2.0,2.0,3.0,0.33,0.36,0.33,0.32,0.0,186.0
40,2,3,644,2.0,2.0,2.0,0.33,0.06,0.33,0.82,0.0,182.0
43,4,5,580,4.0,4.0,4.0,0.6,0.22,0.2,0.66,0.0,103.5
45,2,2,76,2.0,2.0,2.0,0.5,0.53,0.5,0.47,0.0,153.0
60,4,5,559,4.0,4.0,4.0,0.8,0.33,0.2,0.67,0.03,101.0
62,3,4,232,3.0,3.0,3.0,0.5,0.34,0.25,0.33,0.0,248.67
75,2,2,128,2.0,2.0,2.0,0.5,0.34,0.5,0.66,0.0,51.5
77,3,6,436,3.0,3.0,3.0,0.33,0.23,0.33,0.39,5.7,109.67
84,5,5,272,5.0,5.0,5.0,0.8,0.69,0.2,0.31,0.0,131.4
85,5,6,328,4.0,5.0,5.0,0.5,0.38,0.17,0.26,0.0,163.6
86,4,6,345,3.0,4.0,4.0,0.17,0.12,0.5,0.53,0.0,101.75
87,4,5,188,2.0,2.0,4.0,0.2,0.23,0.4,0.38,0.0,143.5
89,5,5,205,5.0,5.0,5.0,0.6,0.59,0.2,0.17,0.0,172.4
111,3,4,168,3.0,3.0,3.0,0.5,0.52,0.25,0.24,0.0,248.0
112,3,4,256,2.0,3.0,3.0,0.5,0.34,0.25,0.33,0.0,89.0
116,6,7,268,2.0,3.0,5.0,0.29,0.33,0.57,0.54,0.0,84.17
117,4,7,256,2.0,2.0,4.0,0.14,0.16,0.14,0.14,29.88,193.5
122,5,5,188,3.0,3.0,5.0,0.4,0.43,0.2,0.19,0.0,210.2
124,6,9,348,3.0,3.0,6.0,0.11,0.11,0.44,0.41,0.0,211.5
125,12,13,561,6.0,7.0,11.0,0.46,0.5,0.15,0.13,0.0,203.0
126,8,10,433,5.0,6.0,6.0,0.7,0.68,0.2,0.23,0.0,199.0
127,8,9,395,7.0,7.0,8.0,0.67,0.73,0.22,0.18,0.0,197.12
130,6,6,276,4.0,4.0,4.0,0.83,0.77,0.17,0.23,0.0,216.5
135,6,6,329,6.0,6.0,6.0,0.67,0.53,0.17,0.19,0.0,128.5
137,7,8,376,4.0,4.0,5.0,0.75,0.81,0.12,0.1,0.14,165.0
138,9,10,380,4.0,4.0,8.0,0.3,0.34,0.5,0.47,0.0,137.56
139,10,16,1168,4.0,3.0,8.0,0.12,0.08,0.44,0.5,5.96,105.0
141,1,4,144,1.0,1.0,1.0,0.0,0.0,0.5,0.5,60.2,235.0
142,13,17,660,5.0,6.0,11.0,0.41,0.45,0.24,0.22,0.0,229.08
143,4,4,156,3.0,3.0,4.0,0.5,0.54,0.25,0.23,0.0,100.25
148,2,3,125,2.0,2.0,2.0,0.0,0.0,0.33,0.29,0.0,242.5
149,4,4,156,3.0,3.0,4.0,0.5,0.54,0.5,0.46,0.0,104.5
150,7,10,380,4.0,4.0,7.0,0.3,0.34,0.3,0.28,0.0,182.71
153,3,4,152,2.0,2.0,3.0,0.25,0.29,0.5,0.47,0.0,183.33
154,12,15,1052,8.0,7.0,11.0,0.4,0.24,0.2,0.52,0.0,230.67
155,12,13,500,6.0,5.0,11.0,0.31,0.35,0.31,0.29,0.0,164.25
156,9,9,364,5.0,5.0,7.0,0.67,0.7,0.11,0.1,0.0,204.11
158,8,10,421,3.0,3.0,7.0,0.1,0.14,0.4,0.34,7.46,127.5
159,7,10,384,2.0,2.0,7.0,0.1,0.16,0.5,0.47,0.0,162.71
160,7,9,340,3.0,3.0,6.0,0.22,0.26,0.22,0.21,8.6,187.57
161,4,5,196,3.0,4.0,4.0,0.6,0.63,0.2,0.18,0.0,197.25
162,6,6,228,3.0,3.0,5.0,0.33,0.37,0.33,0.32,0.0,184.83
165,4,5,232,3.0,3.0,3.0,0.4,0.38,0.2,0.16,0.0,200.25
166,7,7,280,4.0,5.0,6.0,0.57,0.61,0.14,0.13,0.0,217.43
167,6,7,280,3.0,3.0,6.0,0.29,0.36,0.29,0.26,0.0,181.67
