id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
7263,13,16,1172,3.0,3.0,11.0,0.12,0.07,0.44,0.55,0.03,123.0
7264,13,13,900,3.0,4.0,11.0,0.23,0.13,0.38,0.51,0.0,127.23
7265,13,249,263486,5.0,4.0,9.0,0.98,1.0,0.2,0.02,1.12,111.54
7273,12,75,28343,5.0,4.0,11.0,0.77,0.95,0.44,0.13,0.57,116.08
7274,8,9,668,3.0,3.0,7.0,0.22,0.12,0.56,0.69,0.01,146.62
7275,12,13,820,4.0,5.0,11.0,0.31,0.2,0.23,0.34,0.01,138.0
7276,6,8,544,2.0,2.0,5.0,0.12,0.07,0.25,0.34,0.03,86.67
7277,13,58,11588,3.0,3.0,12.0,0.81,0.93,0.53,0.36,0.49,107.69
7278,7,7,508,2.0,2.0,6.0,0.14,0.08,0.43,0.54,0.0,113.71
7279,13,15,1148,2.0,2.0,11.0,0.13,0.1,0.47,0.56,0.08,92.46
7280,13,15,1128,1.0,1.0,9.0,0.0,0.0,0.4,0.49,0.01,87.15
7281,11,12,856,2.0,2.0,8.0,0.08,0.05,0.33,0.43,0.01,98.64
7282,19,20,1408,7.0,7.0,18.0,0.35,0.21,0.5,0.65,0.0,125.58
7283,20,22,1644,4.0,4.0,15.0,0.09,0.05,0.41,0.5,0.01,94.95
7284,11,16,1419,2.0,3.0,9.0,0.44,0.5,0.31,0.32,0.07,103.73
7285,10,31,8960,4.0,4.0,10.0,0.77,0.94,0.45,0.19,6.32,129.0
7286,12,28,2159,3.0,3.0,10.0,0.64,0.63,0.5,0.53,0.01,95.83
7287,13,15,1076,4.0,4.0,12.0,0.27,0.19,0.4,0.51,0.08,116.54
7288,16,18,1356,2.0,2.0,12.0,0.06,0.03,0.44,0.54,0.01,102.44
7289,15,27,2815,5.0,5.0,13.0,0.56,0.69,0.59,0.77,0.06,104.07
7290,12,12,836,2.0,4.0,11.0,0.25,0.14,0.42,0.55,0.0,133.25
7291,14,14,1040,2.0,2.0,10.0,0.07,0.04,0.43,0.53,0.0,99.0
7292,8,9,770,2.0,2.0,8.0,0.0,0.0,0.56,0.6,0.01,98.5
7293,18,18,1284,6.0,6.0,17.0,0.28,0.18,0.44,0.57,0.0,132.39
7294,12,34,6166,3.0,3.0,9.0,0.68,0.86,0.53,0.38,0.07,111.83
7295,13,15,1223,3.0,3.0,9.0,0.13,0.21,0.33,0.38,0.01,102.08
7296,15,16,892,8.0,8.0,14.0,0.5,0.36,0.12,0.21,0.01,131.53
7297,16,18,1296,4.0,4.0,13.0,0.22,0.16,0.39,0.5,0.07,109.5
7298,10,11,800,2.0,3.0,10.0,0.18,0.1,0.45,0.57,0.01,128.4
